2023-06-28 20:05:10,159 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230628_200510
2023-06-28 21:52:12,870 | train | INFO | batch: 1800/3500 loss: 0.0020992388017475605
2023-06-28 21:52:50,917 | train | INFO | batch: 1900/3500 loss: 0.0004362732288427651
2023-06-28 21:53:29,101 | train | INFO | batch: 2000/3500 loss: 0.0003649936697911471
2023-06-28 21:54:08,254 | train | INFO | batch: 2100/3500 loss: 0.18909652531147003
2023-06-28 21:54:46,443 | train | INFO | batch: 2200/3500 loss: 0.00044291047379374504
2023-06-28 21:55:26,091 | train | INFO | batch: 2300/3500 loss: 0.00021805499272886664
2023-06-28 21:56:05,466 | train | INFO | batch: 2400/3500 loss: 0.0004225719312671572
2023-06-28 21:56:43,126 | train | INFO | batch: 2500/3500 loss: 0.01719144731760025
2023-06-28 21:57:22,439 | train | INFO | batch: 2600/3500 loss: 0.004364308901131153
2023-06-28 21:58:00,479 | train | INFO | batch: 2700/3500 loss: 0.0015351150650531054
2023-06-28 21:58:36,757 | train | INFO | batch: 2800/3500 loss: 0.0003769372124224901
2023-06-28 21:59:15,657 | train | INFO | batch: 2900/3500 loss: 0.00017508509336039424
2023-06-28 21:59:54,309 | train | INFO | batch: 3000/3500 loss: 0.00135150330606848
2023-06-28 22:00:31,803 | train | INFO | batch: 3100/3500 loss: 0.004297421779483557
2023-06-28 22:01:09,633 | train | INFO | batch: 3200/3500 loss: 0.020844366401433945
2023-06-28 22:01:47,772 | train | INFO | batch: 3300/3500 loss: 0.0008183460449799895
2023-06-28 22:02:24,021 | train | INFO | batch: 3400/3500 loss: 0.005426405929028988
2023-06-28 22:03:00,030 | train | INFO | --Val 4/5
2023-06-28 22:03:08,271 | train | INFO | batch: 0/750 loss: 0.0002818770590238273
2023-06-28 22:03:22,636 | train | INFO | batch: 100/750 loss: 0.0003972380654886365
2023-06-28 22:03:37,002 | train | INFO | batch: 200/750 loss: 0.00034829287324100733
2023-06-28 22:03:51,930 | train | INFO | batch: 300/750 loss: 0.0001824550417950377
2023-06-28 22:04:06,267 | train | INFO | batch: 400/750 loss: 0.0008611371740698814
2023-06-28 22:04:21,435 | train | INFO | batch: 500/750 loss: 0.0005055507062934339
2023-06-28 22:04:35,567 | train | INFO | batch: 600/750 loss: 0.006025650072842836
2023-06-28 22:04:49,650 | train | INFO | batch: 700/750 loss: 0.00022484740475192666
2023-06-28 22:04:57,985 | train | INFO | Write row 4
2023-06-28 22:04:59,462 | train | INFO | Early stopper, counter 2/10, best:0.9966666666666667 -> now:0.996
2023-06-28 22:05:00,084 | train | INFO | Recorder, epoch 4 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230628_200510\model.pt
