2023-07-04 14:36:50,181 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230704_143650
2023-07-04 16:58:57,474 | train | INFO | batch: 100/187 loss: 0.13556495308876038
2023-07-04 16:59:36,909 | train | INFO | Write row 7
2023-07-04 16:59:38,354 | train | INFO | Early stopper, counter 1/10, best:0.9530414438502673 -> now:0.9428475935828877
2023-07-04 16:59:38,354 | train | INFO | --Train 8/15
2023-07-04 16:59:47,065 | train | INFO | batch: 0/1312 loss: 0.027350865304470062
2023-07-04 17:01:02,197 | train | INFO | batch: 100/1312 loss: 0.11486469954252243
2023-07-04 17:02:16,591 | train | INFO | batch: 200/1312 loss: 0.02042686566710472
2023-07-04 17:03:31,503 | train | INFO | batch: 300/1312 loss: 0.07192333787679672
2023-07-04 17:04:45,707 | train | INFO | batch: 400/1312 loss: 0.10877960920333862
2023-07-04 17:05:59,524 | train | INFO | batch: 500/1312 loss: 0.0791943296790123
2023-07-04 17:07:12,993 | train | INFO | batch: 600/1312 loss: 0.10613540560007095
2023-07-04 17:08:25,809 | train | INFO | batch: 700/1312 loss: 0.04837016016244888
2023-07-04 17:09:39,001 | train | INFO | batch: 800/1312 loss: 0.1451515406370163
2023-07-04 17:10:51,489 | train | INFO | batch: 900/1312 loss: 0.07436972856521606
2023-07-04 17:12:05,357 | train | INFO | batch: 1000/1312 loss: 0.031097250059247017
2023-07-04 17:13:18,482 | train | INFO | batch: 1100/1312 loss: 0.14217905700206757
2023-07-04 17:14:30,415 | train | INFO | batch: 1200/1312 loss: 0.09238407015800476
2023-07-04 17:15:42,606 | train | INFO | batch: 1300/1312 loss: 0.08345121890306473
2023-07-04 17:15:51,811 | train | INFO | --Val 8/15
2023-07-04 17:16:01,116 | train | INFO | batch: 0/187 loss: 0.0646345242857933
2023-07-04 17:16:46,210 | train | INFO | batch: 100/187 loss: 0.23660843074321747
2023-07-04 17:17:26,226 | train | INFO | Write row 8
2023-07-04 17:17:27,688 | train | INFO | Early stopper, counter 2/10, best:0.9530414438502673 -> now:0.9274732620320856
2023-07-04 17:17:27,688 | train | INFO | --Train 9/15
2023-07-04 17:17:37,009 | train | INFO | batch: 0/1312 loss: 0.04276146739721298
2023-07-04 17:18:50,542 | train | INFO | batch: 100/1312 loss: 0.09683521836996078
2023-07-04 17:20:05,255 | train | INFO | batch: 200/1312 loss: 0.05777492746710777
2023-07-04 17:21:19,839 | train | INFO | batch: 300/1312 loss: 0.09491746872663498
2023-07-04 17:22:33,347 | train | INFO | batch: 400/1312 loss: 0.03786546736955643
2023-07-04 17:23:48,480 | train | INFO | batch: 500/1312 loss: 0.055251654237508774
2023-07-04 17:25:01,230 | train | INFO | batch: 600/1312 loss: 0.054104071110486984
2023-07-04 17:26:15,050 | train | INFO | batch: 700/1312 loss: 0.1475004255771637
2023-07-04 17:27:28,248 | train | INFO | batch: 800/1312 loss: 0.003350001759827137
2023-07-04 17:28:40,941 | train | INFO | batch: 900/1312 loss: 0.022731658071279526
2023-07-04 17:29:52,323 | train | INFO | batch: 1000/1312 loss: 0.005993911996483803
2023-07-04 17:31:04,822 | train | INFO | batch: 1100/1312 loss: 0.024967050179839134
2023-07-04 17:32:17,155 | train | INFO | batch: 1200/1312 loss: 0.03727692365646362
2023-07-04 17:33:30,477 | train | INFO | batch: 1300/1312 loss: 0.005079669877886772
2023-07-04 17:33:40,036 | train | INFO | --Val 9/15
2023-07-04 17:33:49,188 | train | INFO | batch: 0/187 loss: 0.02166232094168663
2023-07-04 17:34:34,062 | train | INFO | batch: 100/187 loss: 0.1609010547399521
2023-07-04 17:35:13,969 | train | INFO | Write row 9
2023-07-04 17:35:15,535 | train | INFO | Early stopper, counter 3/10, best:0.9530414438502673 -> now:0.9508689839572193
2023-07-04 17:35:15,535 | train | INFO | --Train 10/15
2023-07-04 17:35:24,356 | train | INFO | batch: 0/1312 loss: 0.1722550392150879
2023-07-04 17:36:38,571 | train | INFO | batch: 100/1312 loss: 0.0322909839451313
2023-07-04 17:37:53,751 | train | INFO | batch: 200/1312 loss: 0.14047971367835999
2023-07-04 17:39:09,583 | train | INFO | batch: 300/1312 loss: 0.016596999019384384
2023-07-04 17:40:25,188 | train | INFO | batch: 400/1312 loss: 0.04243507236242294
2023-07-04 17:41:39,643 | train | INFO | batch: 500/1312 loss: 0.10008890926837921
2023-07-04 17:42:53,261 | train | INFO | batch: 600/1312 loss: 0.07322297245264053
2023-07-04 17:44:06,202 | train | INFO | batch: 700/1312 loss: 0.08223094046115875
2023-07-04 17:45:20,433 | train | INFO | batch: 800/1312 loss: 0.031294964253902435
2023-07-04 17:46:37,324 | train | INFO | batch: 900/1312 loss: 0.09613753855228424
2023-07-04 17:47:50,478 | train | INFO | batch: 1000/1312 loss: 0.021553300321102142
2023-07-04 17:49:03,657 | train | INFO | batch: 1100/1312 loss: 0.01932506635785103
2023-07-04 17:50:18,032 | train | INFO | batch: 1200/1312 loss: 0.049686089158058167
2023-07-04 17:51:32,552 | train | INFO | batch: 1300/1312 loss: 0.10265142470598221
2023-07-04 17:51:42,208 | train | INFO | --Val 10/15
2023-07-04 17:51:52,191 | train | INFO | batch: 0/187 loss: 0.06009555235505104
2023-07-04 17:52:37,278 | train | INFO | batch: 100/187 loss: 0.21473337709903717
2023-07-04 17:53:16,990 | train | INFO | Write row 10
2023-07-04 17:53:18,415 | train | INFO | Early stopper, counter 4/10, best:0.9530414438502673 -> now:0.9395053475935828
2023-07-04 17:53:18,416 | train | INFO | --Train 11/15
2023-07-04 17:53:27,143 | train | INFO | batch: 0/1312 loss: 0.008850744925439358
2023-07-04 17:54:41,455 | train | INFO | batch: 100/1312 loss: 0.0626542717218399
2023-07-04 17:55:57,308 | train | INFO | batch: 200/1312 loss: 0.07669878005981445
2023-07-04 17:57:13,258 | train | INFO | batch: 300/1312 loss: 0.060225553810596466
2023-07-04 17:58:28,195 | train | INFO | batch: 400/1312 loss: 0.005972536746412516
2023-07-04 17:59:42,840 | train | INFO | batch: 500/1312 loss: 0.06393465399742126
2023-07-04 18:00:56,494 | train | INFO | batch: 600/1312 loss: 0.021774156019091606
2023-07-04 18:02:08,459 | train | INFO | batch: 700/1312 loss: 0.141189306974411
2023-07-04 18:03:21,090 | train | INFO | batch: 800/1312 loss: 0.034225624054670334
2023-07-04 18:04:32,683 | train | INFO | batch: 900/1312 loss: 0.044188857078552246
2023-07-04 18:05:45,588 | train | INFO | batch: 1000/1312 loss: 0.045465655624866486
2023-07-04 18:06:57,969 | train | INFO | batch: 1100/1312 loss: 0.057175084948539734
2023-07-04 18:08:10,460 | train | INFO | batch: 1200/1312 loss: 0.013277414254844189
2023-07-04 18:09:24,410 | train | INFO | batch: 1300/1312 loss: 0.01112452894449234
2023-07-04 18:09:33,823 | train | INFO | --Val 11/15
2023-07-04 18:09:43,178 | train | INFO | batch: 0/187 loss: 0.039396412670612335
2023-07-04 18:10:27,810 | train | INFO | batch: 100/187 loss: 0.2344525009393692
2023-07-04 18:11:07,213 | train | INFO | Write row 11
2023-07-04 18:11:08,739 | train | INFO | Early stopper, counter 5/10, best:0.9530414438502673 -> now:0.9518716577540107
2023-07-04 18:11:08,739 | train | INFO | --Train 12/15
2023-07-04 18:11:17,513 | train | INFO | batch: 0/1312 loss: 0.10106787085533142
2023-07-04 18:12:31,965 | train | INFO | batch: 100/1312 loss: 0.015281856060028076
2023-07-04 18:13:47,007 | train | INFO | batch: 200/1312 loss: 0.009009144268929958
2023-07-04 18:15:02,176 | train | INFO | batch: 300/1312 loss: 0.08494649827480316
2023-07-04 18:16:16,820 | train | INFO | batch: 400/1312 loss: 0.011482534930109978
2023-07-04 18:17:30,639 | train | INFO | batch: 500/1312 loss: 0.0020539117977023125
2023-07-04 18:18:44,504 | train | INFO | batch: 600/1312 loss: 0.035002585500478745
2023-07-04 18:19:58,053 | train | INFO | batch: 700/1312 loss: 0.025077562779188156
2023-07-04 18:21:10,989 | train | INFO | batch: 800/1312 loss: 0.0191761776804924
2023-07-04 18:22:24,642 | train | INFO | batch: 900/1312 loss: 0.01121458224952221
2023-07-04 18:23:38,128 | train | INFO | batch: 1000/1312 loss: 0.17562007904052734
2023-07-04 18:24:50,942 | train | INFO | batch: 1100/1312 loss: 0.023902541026473045
2023-07-04 18:26:04,084 | train | INFO | batch: 1200/1312 loss: 0.02126988209784031
2023-07-04 18:27:16,755 | train | INFO | batch: 1300/1312 loss: 0.12671348452568054
2023-07-04 18:27:26,173 | train | INFO | --Val 12/15
2023-07-04 18:27:35,385 | train | INFO | batch: 0/187 loss: 0.022020377218723297
2023-07-04 18:28:20,568 | train | INFO | batch: 100/187 loss: 0.23104509711265564
2023-07-04 18:29:00,383 | train | INFO | Write row 12
2023-07-04 18:29:01,958 | train | INFO | Early stopper, counter 6/10, best:0.9530414438502673 -> now:0.952707219251337
2023-07-04 18:29:01,958 | train | INFO | --Train 13/15
2023-07-04 18:29:10,782 | train | INFO | batch: 0/1312 loss: 0.02408226579427719
2023-07-04 18:30:25,446 | train | INFO | batch: 100/1312 loss: 0.10165942460298538
2023-07-04 18:31:39,340 | train | INFO | batch: 200/1312 loss: 0.09327636659145355
2023-07-04 18:32:54,082 | train | INFO | batch: 300/1312 loss: 0.024395188316702843
2023-07-04 18:34:08,356 | train | INFO | batch: 400/1312 loss: 0.005006400868296623
2023-07-04 18:35:22,451 | train | INFO | batch: 500/1312 loss: 0.008352579548954964
2023-07-04 18:36:36,791 | train | INFO | batch: 600/1312 loss: 0.03595065698027611
2023-07-04 18:37:50,320 | train | INFO | batch: 700/1312 loss: 0.013016792014241219
2023-07-04 18:39:02,745 | train | INFO | batch: 800/1312 loss: 0.12441931664943695
2023-07-04 18:40:14,184 | train | INFO | batch: 900/1312 loss: 0.028190694749355316
2023-07-04 18:41:26,428 | train | INFO | batch: 1000/1312 loss: 0.023462770506739616
2023-07-04 18:42:40,701 | train | INFO | batch: 1100/1312 loss: 0.09696438908576965
2023-07-04 18:43:53,743 | train | INFO | batch: 1200/1312 loss: 0.006003170274198055
2023-07-04 18:45:05,979 | train | INFO | batch: 1300/1312 loss: 0.06302253901958466
2023-07-04 18:45:15,406 | train | INFO | --Val 13/15
2023-07-04 18:45:24,746 | train | INFO | batch: 0/187 loss: 0.024348925799131393
2023-07-04 18:46:09,696 | train | INFO | batch: 100/187 loss: 0.12788793444633484
2023-07-04 18:46:49,158 | train | INFO | Write row 13
2023-07-04 18:46:50,722 | train | INFO | Early stopper, counter 7/10, best:0.9530414438502673 -> now:0.9510360962566845
2023-07-04 18:46:50,722 | train | INFO | --Train 14/15
2023-07-04 18:46:59,552 | train | INFO | batch: 0/1312 loss: 0.017320016399025917
2023-07-04 18:48:15,325 | train | INFO | batch: 100/1312 loss: 0.0387449637055397
2023-07-04 18:49:30,121 | train | INFO | batch: 200/1312 loss: 0.010618476197123528
2023-07-04 18:50:44,161 | train | INFO | batch: 300/1312 loss: 0.059755973517894745
2023-07-04 18:51:58,380 | train | INFO | batch: 400/1312 loss: 0.06689932942390442
2023-07-04 18:53:12,922 | train | INFO | batch: 500/1312 loss: 0.028953159227967262
2023-07-04 18:54:27,429 | train | INFO | batch: 600/1312 loss: 0.007017495576292276
2023-07-04 18:55:41,522 | train | INFO | batch: 700/1312 loss: 0.013891972601413727
2023-07-04 18:56:54,045 | train | INFO | batch: 800/1312 loss: 0.03091714158654213
2023-07-04 18:58:06,604 | train | INFO | batch: 900/1312 loss: 0.01584967039525509
2023-07-04 18:59:18,880 | train | INFO | batch: 1000/1312 loss: 0.009665408171713352
2023-07-04 19:00:31,433 | train | INFO | batch: 1100/1312 loss: 0.015818307176232338
2023-07-04 19:01:44,062 | train | INFO | batch: 1200/1312 loss: 0.04077358543872833
2023-07-04 19:02:57,402 | train | INFO | batch: 1300/1312 loss: 0.01438773050904274
2023-07-04 19:03:06,164 | train | INFO | --Val 14/15
2023-07-04 19:03:15,432 | train | INFO | batch: 0/187 loss: 0.0981544554233551
2023-07-04 19:04:00,207 | train | INFO | batch: 100/187 loss: 0.07512820512056351
2023-07-04 19:04:39,831 | train | INFO | Write row 14
2023-07-04 19:04:41,390 | train | INFO | Early stopper, counter 8/10, best:0.9530414438502673 -> now:0.9505347593582888
2023-07-04 19:04:41,499 | train | INFO | Recorder, epoch 14 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230704_143650\model.pt
