2023-07-04 03:54:17,459 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230704_035417
2023-07-04 04:21:28,794 | train | INFO | Set counter as 0
2023-07-04 04:21:28,794 | train | INFO | Update best score as 0.9854612299465241
2023-07-04 04:21:29,028 | train | INFO | Recorder, epoch 0 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230704_035417\model.pt
2023-07-04 04:21:29,028 | train | INFO | --Train 1/4
2023-07-04 04:21:37,938 | train | INFO | batch: 0/2187 loss: 0.0068614287301898
2023-07-04 04:22:47,792 | train | INFO | batch: 100/2187 loss: 0.00028170784935355186
2023-07-04 04:24:00,160 | train | INFO | batch: 200/2187 loss: 0.00010782571916934103
2023-07-04 04:25:09,434 | train | INFO | batch: 300/2187 loss: 0.11131936311721802
2023-07-04 04:26:20,130 | train | INFO | batch: 400/2187 loss: 0.007318226154893637
2023-07-04 04:27:31,447 | train | INFO | batch: 500/2187 loss: 0.0027895700186491013
2023-07-04 04:28:41,647 | train | INFO | batch: 600/2187 loss: 0.0008995947428047657
2023-07-04 04:29:49,945 | train | INFO | batch: 700/2187 loss: 0.0019190919119864702
2023-07-04 04:30:59,079 | train | INFO | batch: 800/2187 loss: 0.0004584271227940917
2023-07-04 04:32:09,243 | train | INFO | batch: 900/2187 loss: 0.0003421260043978691
2023-07-04 04:33:18,277 | train | INFO | batch: 1000/2187 loss: 0.0011545919114723802
2023-07-04 04:34:27,164 | train | INFO | batch: 1100/2187 loss: 0.000365635147318244
2023-07-04 04:35:34,684 | train | INFO | batch: 1200/2187 loss: 0.000490212463773787
2023-07-04 04:36:42,829 | train | INFO | batch: 1300/2187 loss: 0.0001861445198301226
2023-07-04 04:37:50,156 | train | INFO | batch: 1400/2187 loss: 0.0052511789835989475
2023-07-04 04:38:58,752 | train | INFO | batch: 1500/2187 loss: 0.0010837626177817583
2023-07-04 04:40:07,130 | train | INFO | batch: 1600/2187 loss: 0.0001408934622304514
2023-07-04 04:41:15,342 | train | INFO | batch: 1700/2187 loss: 0.0029604460578411818
2023-07-04 04:42:22,996 | train | INFO | batch: 1800/2187 loss: 0.004944249056279659
2023-07-04 04:43:30,199 | train | INFO | batch: 1900/2187 loss: 0.25025612115859985
2023-07-04 04:44:37,195 | train | INFO | batch: 2000/2187 loss: 0.0005709491088055074
2023-07-04 04:45:45,973 | train | INFO | batch: 2100/2187 loss: 0.00318119372241199
2023-07-04 04:46:45,632 | train | INFO | --Val 1/4
2023-07-04 04:46:55,467 | train | INFO | batch: 0/187 loss: 0.02990768291056156
2023-07-04 04:47:40,852 | train | INFO | batch: 100/187 loss: 0.007071179337799549
2023-07-04 04:48:20,599 | train | INFO | Write row 1
2023-07-04 04:48:21,797 | train | INFO | Early stopper, counter 0/10, best:0.9857954545454546 -> now:0.9857954545454546
2023-07-04 04:48:21,797 | train | INFO | Set counter as 0
2023-07-04 04:48:21,797 | train | INFO | Update best score as 0.9857954545454546
2023-07-04 04:48:22,016 | train | INFO | Recorder, epoch 1 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230704_035417\model.pt
2023-07-04 04:48:22,016 | train | INFO | --Train 2/4
2023-07-04 04:48:30,850 | train | INFO | batch: 0/2187 loss: 0.0010745621984824538
2023-07-04 04:49:40,095 | train | INFO | batch: 100/2187 loss: 0.012683537788689137
2023-07-04 04:50:50,246 | train | INFO | batch: 200/2187 loss: 0.00024858792312443256
2023-07-04 04:52:00,839 | train | INFO | batch: 300/2187 loss: 0.000387430569389835
2023-07-04 04:53:11,158 | train | INFO | batch: 400/2187 loss: 0.0006808248581364751
2023-07-04 04:54:22,170 | train | INFO | batch: 500/2187 loss: 0.007071635220199823
2023-07-04 04:55:33,727 | train | INFO | batch: 600/2187 loss: 1.9517625332809985e-05
2023-07-04 04:56:43,921 | train | INFO | batch: 700/2187 loss: 0.0015374369686469436
2023-07-04 04:57:52,154 | train | INFO | batch: 800/2187 loss: 0.0013010675320401788
2023-07-04 04:59:01,850 | train | INFO | batch: 900/2187 loss: 0.008657849393785
2023-07-04 05:00:10,733 | train | INFO | batch: 1000/2187 loss: 0.001791484304703772
2023-07-04 05:01:19,071 | train | INFO | batch: 1100/2187 loss: 0.007193243131041527
2023-07-04 05:02:28,007 | train | INFO | batch: 1200/2187 loss: 0.0005363511736504734
2023-07-04 05:03:37,650 | train | INFO | batch: 1300/2187 loss: 4.2801657400559634e-05
2023-07-04 05:04:46,951 | train | INFO | batch: 1400/2187 loss: 0.0013114899629727006
2023-07-04 05:05:56,304 | train | INFO | batch: 1500/2187 loss: 0.002863975940272212
2023-07-04 05:07:04,616 | train | INFO | batch: 1600/2187 loss: 0.0033783060498535633
2023-07-04 05:08:13,620 | train | INFO | batch: 1700/2187 loss: 0.05868123844265938
2023-07-04 05:09:22,371 | train | INFO | batch: 1800/2187 loss: 0.001898257527500391
2023-07-04 05:10:30,543 | train | INFO | batch: 1900/2187 loss: 0.003928164951503277
2023-07-04 05:11:40,308 | train | INFO | batch: 2000/2187 loss: 0.0002410680172033608
2023-07-04 05:12:49,151 | train | INFO | batch: 2100/2187 loss: 7.42754855309613e-05
2023-07-04 05:13:50,131 | train | INFO | --Val 2/4
2023-07-04 05:14:00,140 | train | INFO | batch: 0/187 loss: 0.014211833477020264
2023-07-04 05:14:45,160 | train | INFO | batch: 100/187 loss: 0.00022345749312080443
2023-07-04 05:15:24,760 | train | INFO | Write row 2
2023-07-04 05:15:26,191 | train | INFO | Early stopper, counter 1/10, best:0.9857954545454546 -> now:0.9849598930481284
2023-07-04 05:15:26,191 | train | INFO | --Train 3/4
2023-07-04 05:15:35,011 | train | INFO | batch: 0/2187 loss: 0.00024631567066535354
2023-07-04 05:16:43,428 | train | INFO | batch: 100/2187 loss: 9.286456042900681e-05
2023-07-04 05:17:53,513 | train | INFO | batch: 200/2187 loss: 0.0044899070635437965
2023-07-04 05:19:04,402 | train | INFO | batch: 300/2187 loss: 0.00014238666335586458
2023-07-04 05:20:15,706 | train | INFO | batch: 400/2187 loss: 0.02788909710943699
2023-07-04 05:21:26,165 | train | INFO | batch: 500/2187 loss: 0.001697945175692439
2023-07-04 05:22:38,065 | train | INFO | batch: 600/2187 loss: 0.00043605302926152945
2023-07-04 05:23:47,971 | train | INFO | batch: 700/2187 loss: 0.0001231191272381693
2023-07-04 05:24:57,527 | train | INFO | batch: 800/2187 loss: 0.00048159470316022635
2023-07-04 05:26:06,960 | train | INFO | batch: 900/2187 loss: 0.0003126725787296891
2023-07-04 05:27:16,209 | train | INFO | batch: 1000/2187 loss: 0.005480748135596514
2023-07-04 05:28:25,172 | train | INFO | batch: 1100/2187 loss: 6.977801240282133e-05
2023-07-04 05:29:33,435 | train | INFO | batch: 1200/2187 loss: 0.00016881046758498996
2023-07-04 05:30:42,768 | train | INFO | batch: 1300/2187 loss: 0.0005026196595281363
2023-07-04 05:31:50,308 | train | INFO | batch: 1400/2187 loss: 0.014045339077711105
2023-07-04 05:32:58,438 | train | INFO | batch: 1500/2187 loss: 0.00010878084867727011
2023-07-04 05:34:06,987 | train | INFO | batch: 1600/2187 loss: 0.0007646611193194985
2023-07-04 05:35:14,848 | train | INFO | batch: 1700/2187 loss: 0.0004054949968121946
2023-07-04 05:36:23,165 | train | INFO | batch: 1800/2187 loss: 0.021723872050642967
2023-07-04 05:37:31,037 | train | INFO | batch: 1900/2187 loss: 0.00635181088000536
2023-07-04 05:38:39,057 | train | INFO | batch: 2000/2187 loss: 0.00015816109953448176
2023-07-04 05:39:45,905 | train | INFO | batch: 2100/2187 loss: 0.001275055343285203
2023-07-04 05:40:45,145 | train | INFO | --Val 3/4
2023-07-04 05:40:54,075 | train | INFO | batch: 0/187 loss: 0.04799697548151016
2023-07-04 05:41:39,333 | train | INFO | batch: 100/187 loss: 0.024448128417134285
2023-07-04 05:42:19,705 | train | INFO | Write row 3
2023-07-04 05:42:20,985 | train | INFO | Early stopper, counter 0/10, best:0.9869652406417112 -> now:0.9869652406417112
2023-07-04 05:42:20,985 | train | INFO | Set counter as 0
2023-07-04 05:42:20,985 | train | INFO | Update best score as 0.9869652406417112
2023-07-04 05:42:21,220 | train | INFO | Recorder, epoch 3 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230704_035417\model.pt
