2023-07-03 20:33:22,266 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230703_203322
2023-07-03 21:32:22,315 | train | INFO | batch: 300/2187 loss: 0.02177015133202076
2023-07-03 21:33:32,803 | train | INFO | batch: 400/2187 loss: 0.00968099944293499
2023-07-03 21:34:43,959 | train | INFO | batch: 500/2187 loss: 0.007952193729579449
2023-07-03 21:35:54,623 | train | INFO | batch: 600/2187 loss: 0.12325602024793625
2023-07-03 21:37:04,504 | train | INFO | batch: 700/2187 loss: 0.040159981697797775
2023-07-03 21:38:13,119 | train | INFO | batch: 800/2187 loss: 0.013200478628277779
2023-07-03 21:39:23,001 | train | INFO | batch: 900/2187 loss: 0.11910960078239441
2023-07-03 21:40:31,262 | train | INFO | batch: 1000/2187 loss: 0.004367069341242313
2023-07-03 21:41:39,844 | train | INFO | batch: 1100/2187 loss: 0.0074072605930268764
2023-07-03 21:42:48,484 | train | INFO | batch: 1200/2187 loss: 0.010307451710104942
2023-07-03 21:43:57,961 | train | INFO | batch: 1300/2187 loss: 0.005748802330344915
2023-07-03 21:45:06,869 | train | INFO | batch: 1400/2187 loss: 0.14991410076618195
2023-07-03 21:46:15,721 | train | INFO | batch: 1500/2187 loss: 0.026203885674476624
2023-07-03 21:47:23,708 | train | INFO | batch: 1600/2187 loss: 0.13369423151016235
2023-07-03 21:48:31,739 | train | INFO | batch: 1700/2187 loss: 0.028655776754021645
2023-07-03 21:49:39,647 | train | INFO | batch: 1800/2187 loss: 0.0430002324283123
2023-07-03 21:50:46,722 | train | INFO | batch: 1900/2187 loss: 0.014099604450166225
2023-07-03 21:51:55,799 | train | INFO | batch: 2000/2187 loss: 0.00979702454060316
2023-07-03 21:53:03,654 | train | INFO | batch: 2100/2187 loss: 0.004579623695462942
2023-07-03 21:54:03,779 | train | INFO | --Val 2/20
2023-07-03 21:54:12,421 | train | INFO | batch: 0/187 loss: 0.03269200026988983
2023-07-03 21:54:57,254 | train | INFO | batch: 100/187 loss: 0.04234393686056137
2023-07-03 21:55:36,994 | train | INFO | Write row 2
2023-07-03 21:55:38,265 | train | INFO | Early stopper, counter 0/10, best:0.9799465240641712 -> now:0.9799465240641712
2023-07-03 21:55:38,265 | train | INFO | Set counter as 0
2023-07-03 21:55:38,265 | train | INFO | Update best score as 0.9799465240641712
2023-07-03 21:55:38,472 | train | INFO | Recorder, epoch 2 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230703_203322\model.pt
2023-07-03 21:55:38,472 | train | INFO | --Train 3/20
2023-07-03 21:55:47,443 | train | INFO | batch: 0/2187 loss: 0.0011550724739208817
2023-07-03 21:56:55,289 | train | INFO | batch: 100/2187 loss: 0.012442043051123619
2023-07-03 21:58:05,266 | train | INFO | batch: 200/2187 loss: 0.02449195459485054
2023-07-03 21:59:15,420 | train | INFO | batch: 300/2187 loss: 0.006959063000977039
2023-07-03 22:00:26,758 | train | INFO | batch: 400/2187 loss: 0.0005541028804145753
2023-07-03 22:01:36,860 | train | INFO | batch: 500/2187 loss: 0.00576027249917388
2023-07-03 22:02:52,804 | train | INFO | batch: 600/2187 loss: 0.03523010015487671
2023-07-03 22:04:02,057 | train | INFO | batch: 700/2187 loss: 0.005602133460342884
2023-07-03 22:05:10,616 | train | INFO | batch: 800/2187 loss: 0.023825310170650482
2023-07-03 22:06:19,363 | train | INFO | batch: 900/2187 loss: 0.004655230790376663
2023-07-03 22:07:28,409 | train | INFO | batch: 1000/2187 loss: 0.011952311731874943
2023-07-03 22:08:36,794 | train | INFO | batch: 1100/2187 loss: 0.00018693410675041378
2023-07-03 22:09:45,106 | train | INFO | batch: 1200/2187 loss: 0.037763677537441254
2023-07-03 22:10:53,942 | train | INFO | batch: 1300/2187 loss: 0.006030343472957611
2023-07-03 22:12:01,612 | train | INFO | batch: 1400/2187 loss: 0.04151370748877525
2023-07-03 22:13:09,889 | train | INFO | batch: 1500/2187 loss: 0.06680196523666382
2023-07-03 22:14:18,343 | train | INFO | batch: 1600/2187 loss: 0.044141389429569244
2023-07-03 22:15:26,127 | train | INFO | batch: 1700/2187 loss: 0.037973735481500626
2023-07-03 22:16:34,146 | train | INFO | batch: 1800/2187 loss: 0.002873021177947521
2023-07-03 22:17:42,207 | train | INFO | batch: 1900/2187 loss: 0.025787848979234695
2023-07-03 22:18:50,066 | train | INFO | batch: 2000/2187 loss: 0.004684637766331434
2023-07-03 22:19:56,688 | train | INFO | batch: 2100/2187 loss: 0.0753822848200798
2023-07-03 22:20:55,990 | train | INFO | --Val 3/20
2023-07-03 22:21:05,752 | train | INFO | batch: 0/187 loss: 0.08945738524198532
2023-07-03 22:21:51,154 | train | INFO | batch: 100/187 loss: 0.32387667894363403
2023-07-03 22:22:31,279 | train | INFO | Write row 3
2023-07-03 22:22:32,579 | train | INFO | Early stopper, counter 1/10, best:0.9799465240641712 -> now:0.9779411764705882
2023-07-03 22:22:32,579 | train | INFO | --Train 4/20
2023-07-03 22:22:41,537 | train | INFO | batch: 0/2187 loss: 0.24796488881111145
2023-07-03 22:23:49,161 | train | INFO | batch: 100/2187 loss: 0.005436497740447521
2023-07-03 22:24:59,124 | train | INFO | batch: 200/2187 loss: 0.04726647958159447
2023-07-03 22:26:08,886 | train | INFO | batch: 300/2187 loss: 0.1029222160577774
2023-07-03 22:27:18,972 | train | INFO | batch: 400/2187 loss: 0.0628037378191948
2023-07-03 22:28:29,161 | train | INFO | batch: 500/2187 loss: 0.03159201890230179
2023-07-03 22:29:39,261 | train | INFO | batch: 600/2187 loss: 0.006282867398113012
2023-07-03 22:30:47,579 | train | INFO | batch: 700/2187 loss: 0.016048738732933998
2023-07-03 22:31:56,072 | train | INFO | batch: 800/2187 loss: 0.1699870377779007
2023-07-03 22:33:06,674 | train | INFO | batch: 900/2187 loss: 0.013423698954284191
2023-07-03 22:34:16,237 | train | INFO | batch: 1000/2187 loss: 0.013500983826816082
2023-07-03 22:35:24,613 | train | INFO | batch: 1100/2187 loss: 0.014244918711483479
2023-07-03 22:36:32,997 | train | INFO | batch: 1200/2187 loss: 0.009334098547697067
2023-07-03 22:37:41,228 | train | INFO | batch: 1300/2187 loss: 0.03499341383576393
2023-07-03 22:38:48,354 | train | INFO | batch: 1400/2187 loss: 0.001886234967969358
2023-07-03 22:39:56,327 | train | INFO | batch: 1500/2187 loss: 0.005299168638885021
2023-07-03 22:41:04,004 | train | INFO | batch: 1600/2187 loss: 0.0064722453244030476
2023-07-03 22:42:13,091 | train | INFO | batch: 1700/2187 loss: 0.003494598437100649
2023-07-03 22:43:20,435 | train | INFO | batch: 1800/2187 loss: 0.014258391223847866
2023-07-03 22:44:30,034 | train | INFO | batch: 1900/2187 loss: 0.00933221448212862
2023-07-03 22:45:37,388 | train | INFO | batch: 2000/2187 loss: 0.014742091298103333
2023-07-03 22:46:45,384 | train | INFO | batch: 2100/2187 loss: 0.040051303803920746
2023-07-03 22:47:46,526 | train | INFO | --Val 4/20
2023-07-03 22:47:54,949 | train | INFO | batch: 0/187 loss: 0.017497152090072632
2023-07-03 22:48:40,080 | train | INFO | batch: 100/187 loss: 0.0471055842936039
2023-07-03 22:49:19,876 | train | INFO | Write row 4
2023-07-03 22:49:21,363 | train | INFO | Early stopper, counter 2/10, best:0.9799465240641712 -> now:0.9769385026737968
2023-07-03 22:49:21,363 | train | INFO | --Train 5/20
2023-07-03 22:49:30,335 | train | INFO | batch: 0/2187 loss: 0.016030294820666313
2023-07-03 22:50:40,313 | train | INFO | batch: 100/2187 loss: 0.001695225015282631
2023-07-03 22:51:50,222 | train | INFO | batch: 200/2187 loss: 0.005199901759624481
2023-07-03 22:53:00,131 | train | INFO | batch: 300/2187 loss: 0.03264721855521202
2023-07-03 22:54:10,473 | train | INFO | batch: 400/2187 loss: 0.000871907570399344
2023-07-03 22:55:20,312 | train | INFO | batch: 500/2187 loss: 0.0030521999578922987
2023-07-03 22:56:29,801 | train | INFO | batch: 600/2187 loss: 0.02632976323366165
2023-07-03 22:57:38,619 | train | INFO | batch: 700/2187 loss: 0.010997423902153969
2023-07-03 22:58:47,509 | train | INFO | batch: 800/2187 loss: 0.05375879630446434
2023-07-03 22:59:56,414 | train | INFO | batch: 900/2187 loss: 0.008600357919931412
2023-07-03 23:01:05,421 | train | INFO | batch: 1000/2187 loss: 0.02331102266907692
2023-07-03 23:02:14,871 | train | INFO | batch: 1100/2187 loss: 0.005902430042624474
2023-07-03 23:03:23,529 | train | INFO | batch: 1200/2187 loss: 0.09096139669418335
2023-07-03 23:04:30,796 | train | INFO | batch: 1300/2187 loss: 0.006302601657807827
2023-07-03 23:05:39,510 | train | INFO | batch: 1400/2187 loss: 0.01549417432397604
2023-07-03 23:06:48,341 | train | INFO | batch: 1500/2187 loss: 0.00578706432133913
2023-07-03 23:07:56,447 | train | INFO | batch: 1600/2187 loss: 0.002197632798925042
2023-07-03 23:09:04,345 | train | INFO | batch: 1700/2187 loss: 0.01994474232196808
2023-07-03 23:10:11,972 | train | INFO | batch: 1800/2187 loss: 0.0006673058960586786
2023-07-03 23:11:20,448 | train | INFO | batch: 1900/2187 loss: 0.004180623684078455
2023-07-03 23:12:29,583 | train | INFO | batch: 2000/2187 loss: 0.007433915510773659
2023-07-03 23:13:37,629 | train | INFO | batch: 2100/2187 loss: 0.04900193586945534
2023-07-03 23:14:37,007 | train | INFO | --Val 5/20
2023-07-03 23:14:46,151 | train | INFO | batch: 0/187 loss: 0.07344963401556015
2023-07-03 23:15:31,178 | train | INFO | batch: 100/187 loss: 0.18616646528244019
2023-07-03 23:16:11,075 | train | INFO | Write row 5
2023-07-03 23:16:12,469 | train | INFO | Early stopper, counter 3/10, best:0.9799465240641712 -> now:0.9752673796791443
2023-07-03 23:16:12,471 | train | INFO | --Train 6/20
2023-07-03 23:16:21,425 | train | INFO | batch: 0/2187 loss: 0.11173272877931595
2023-07-03 23:17:31,929 | train | INFO | batch: 100/2187 loss: 0.016378048807382584
2023-07-03 23:18:41,814 | train | INFO | batch: 200/2187 loss: 0.024129386991262436
2023-07-03 23:19:52,221 | train | INFO | batch: 300/2187 loss: 0.0008722025668248534
2023-07-03 23:21:02,429 | train | INFO | batch: 400/2187 loss: 0.00816681794822216
2023-07-03 23:22:12,003 | train | INFO | batch: 500/2187 loss: 0.004651980008929968
2023-07-03 23:23:21,473 | train | INFO | batch: 600/2187 loss: 0.006768824998289347
2023-07-03 23:24:30,775 | train | INFO | batch: 700/2187 loss: 0.002281776163727045
2023-07-03 23:25:39,879 | train | INFO | batch: 800/2187 loss: 0.011077649891376495
2023-07-03 23:26:47,921 | train | INFO | batch: 900/2187 loss: 0.25734004378318787
2023-07-03 23:27:56,716 | train | INFO | batch: 1000/2187 loss: 0.005033954046666622
2023-07-03 23:29:05,772 | train | INFO | batch: 1100/2187 loss: 0.002895827405154705
2023-07-03 23:30:14,635 | train | INFO | batch: 1200/2187 loss: 0.06267702579498291
2023-07-03 23:31:22,562 | train | INFO | batch: 1300/2187 loss: 0.02606809139251709
2023-07-03 23:32:30,667 | train | INFO | batch: 1400/2187 loss: 0.01054792758077383
2023-07-03 23:33:38,973 | train | INFO | batch: 1500/2187 loss: 0.004246990196406841
2023-07-03 23:34:47,400 | train | INFO | batch: 1600/2187 loss: 0.020523926243185997
2023-07-03 23:35:54,557 | train | INFO | batch: 1700/2187 loss: 0.008924700319766998
2023-07-03 23:37:07,127 | train | INFO | batch: 1800/2187 loss: 0.03506297245621681
2023-07-03 23:38:18,210 | train | INFO | batch: 1900/2187 loss: 0.010019754990935326
2023-07-03 23:39:26,607 | train | INFO | batch: 2000/2187 loss: 0.0011969174956902862
2023-07-03 23:40:35,940 | train | INFO | batch: 2100/2187 loss: 0.033419907093048096
2023-07-03 23:41:36,180 | train | INFO | --Val 6/20
2023-07-03 23:41:46,049 | train | INFO | batch: 0/187 loss: 0.00432976521551609
2023-07-03 23:42:30,966 | train | INFO | batch: 100/187 loss: 0.02970007061958313
2023-07-03 23:43:10,423 | train | INFO | Write row 6
2023-07-03 23:43:11,864 | train | INFO | Early stopper, counter 4/10, best:0.9799465240641712 -> now:0.9756016042780749
2023-07-03 23:43:11,864 | train | INFO | --Train 7/20
2023-07-03 23:43:20,899 | train | INFO | batch: 0/2187 loss: 0.002410417189821601
2023-07-03 23:44:30,665 | train | INFO | batch: 100/2187 loss: 0.0003478873986750841
2023-07-03 23:45:40,724 | train | INFO | batch: 200/2187 loss: 0.0022448990494012833
2023-07-03 23:46:50,835 | train | INFO | batch: 300/2187 loss: 0.00031427229987457395
2023-07-03 23:48:01,974 | train | INFO | batch: 400/2187 loss: 0.021817127242684364
2023-07-03 23:49:12,222 | train | INFO | batch: 500/2187 loss: 0.0011991467326879501
2023-07-03 23:50:21,800 | train | INFO | batch: 600/2187 loss: 0.0001817638985812664
2023-07-03 23:51:30,282 | train | INFO | batch: 700/2187 loss: 0.0010291269281879067
2023-07-03 23:52:39,891 | train | INFO | batch: 800/2187 loss: 0.06248176097869873
2023-07-03 23:53:49,928 | train | INFO | batch: 900/2187 loss: 0.00061701302183792
2023-07-03 23:54:59,536 | train | INFO | batch: 1000/2187 loss: 0.0005184311303310096
2023-07-03 23:56:08,948 | train | INFO | batch: 1100/2187 loss: 0.0036401571705937386
2023-07-03 23:57:16,777 | train | INFO | batch: 1200/2187 loss: 0.0016404985217377543
2023-07-03 23:58:26,118 | train | INFO | batch: 1300/2187 loss: 0.0010150818852707744
2023-07-03 23:59:34,086 | train | INFO | batch: 1400/2187 loss: 0.01695314049720764
2023-07-04 00:00:42,777 | train | INFO | batch: 1500/2187 loss: 0.0026382156647741795
2023-07-04 00:01:50,847 | train | INFO | batch: 1600/2187 loss: 0.0023918370716273785
2023-07-04 00:02:58,953 | train | INFO | batch: 1700/2187 loss: 0.06368888169527054
2023-07-04 00:04:06,411 | train | INFO | batch: 1800/2187 loss: 0.009866369888186455
2023-07-04 00:05:14,906 | train | INFO | batch: 1900/2187 loss: 0.003851598361507058
2023-07-04 00:06:23,541 | train | INFO | batch: 2000/2187 loss: 0.05270747095346451
2023-07-04 00:07:32,299 | train | INFO | batch: 2100/2187 loss: 0.00826506782323122
2023-07-04 00:08:32,511 | train | INFO | --Val 7/20
2023-07-04 00:08:42,336 | train | INFO | batch: 0/187 loss: 0.07525999844074249
2023-07-04 00:09:27,288 | train | INFO | batch: 100/187 loss: 0.021146133542060852
2023-07-04 00:10:07,507 | train | INFO | Write row 7
2023-07-04 00:10:09,073 | train | INFO | Early stopper, counter 0/10, best:0.9822860962566845 -> now:0.9822860962566845
2023-07-04 00:10:09,073 | train | INFO | Set counter as 0
2023-07-04 00:10:09,073 | train | INFO | Update best score as 0.9822860962566845
2023-07-04 00:10:09,276 | train | INFO | Recorder, epoch 7 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230703_203322\model.pt
2023-07-04 00:10:09,276 | train | INFO | --Train 8/20
2023-07-04 00:10:18,173 | train | INFO | batch: 0/2187 loss: 0.005580118857324123
2023-07-04 00:11:28,871 | train | INFO | batch: 100/2187 loss: 0.0039738742634654045
2023-07-04 00:12:39,788 | train | INFO | batch: 200/2187 loss: 0.001304617733694613
2023-07-04 00:13:50,855 | train | INFO | batch: 300/2187 loss: 0.024258550256490707
2023-07-04 00:15:02,690 | train | INFO | batch: 400/2187 loss: 0.0051812403835356236
2023-07-04 00:16:12,793 | train | INFO | batch: 500/2187 loss: 0.0026575049851089716
2023-07-04 00:17:23,064 | train | INFO | batch: 600/2187 loss: 0.00023224740289151669
2023-07-04 00:18:32,660 | train | INFO | batch: 700/2187 loss: 6.063211912987754e-05
2023-07-04 00:19:47,208 | train | INFO | batch: 800/2187 loss: 0.023621371015906334
2023-07-04 00:21:03,036 | train | INFO | batch: 900/2187 loss: 0.009232794865965843
2023-07-04 00:22:19,498 | train | INFO | batch: 1000/2187 loss: 0.25728175044059753
2023-07-04 00:23:41,898 | train | INFO | batch: 1100/2187 loss: 0.04413537308573723
2023-07-04 00:25:01,327 | train | INFO | batch: 1200/2187 loss: 0.12444353103637695
2023-07-04 00:26:14,144 | train | INFO | batch: 1300/2187 loss: 0.00427689403295517
2023-07-04 00:27:26,993 | train | INFO | batch: 1400/2187 loss: 0.06029340624809265
2023-07-04 00:28:38,592 | train | INFO | batch: 1500/2187 loss: 0.06283804774284363
2023-07-04 00:29:50,589 | train | INFO | batch: 1600/2187 loss: 0.012187717482447624
2023-07-04 00:31:02,057 | train | INFO | batch: 1700/2187 loss: 0.017781618982553482
2023-07-04 00:32:11,981 | train | INFO | batch: 1800/2187 loss: 0.14288710057735443
2023-07-04 00:33:26,729 | train | INFO | batch: 1900/2187 loss: 0.002440395299345255
2023-07-04 00:34:38,244 | train | INFO | batch: 2000/2187 loss: 0.001798048848286271
2023-07-04 00:35:47,842 | train | INFO | batch: 2100/2187 loss: 0.08305595070123672
2023-07-04 00:36:47,337 | train | INFO | --Val 8/20
2023-07-04 00:36:57,446 | train | INFO | batch: 0/187 loss: 0.002038466976955533
2023-07-04 00:37:42,852 | train | INFO | batch: 100/187 loss: 0.005778519436717033
2023-07-04 00:38:24,157 | train | INFO | Write row 8
2023-07-04 00:38:25,536 | train | INFO | Early stopper, counter 0/10, best:0.9852941176470589 -> now:0.9852941176470589
2023-07-04 00:38:25,536 | train | INFO | Set counter as 0
2023-07-04 00:38:25,536 | train | INFO | Update best score as 0.9852941176470589
2023-07-04 00:38:25,770 | train | INFO | Recorder, epoch 8 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230703_203322\model.pt
2023-07-04 00:38:25,770 | train | INFO | --Train 9/20
2023-07-04 00:38:34,700 | train | INFO | batch: 0/2187 loss: 0.03328731656074524
2023-07-04 00:39:45,122 | train | INFO | batch: 100/2187 loss: 0.0018627929966896772
2023-07-04 00:40:55,774 | train | INFO | batch: 200/2187 loss: 0.000271140830591321
2023-07-04 00:42:05,905 | train | INFO | batch: 300/2187 loss: 0.011647956445813179
2023-07-04 00:43:16,981 | train | INFO | batch: 400/2187 loss: 0.008650371804833412
2023-07-04 00:44:24,567 | train | INFO | batch: 500/2187 loss: 0.0069801355712115765
2023-07-04 00:45:33,671 | train | INFO | batch: 600/2187 loss: 0.00024644305813126266
2023-07-04 00:46:41,321 | train | INFO | batch: 700/2187 loss: 0.023880556225776672
2023-07-04 00:47:50,238 | train | INFO | batch: 800/2187 loss: 0.0003504520864225924
2023-07-04 00:48:59,118 | train | INFO | batch: 900/2187 loss: 0.00602569617331028
2023-07-04 00:50:08,350 | train | INFO | batch: 1000/2187 loss: 0.012063526548445225
2023-07-04 00:51:16,440 | train | INFO | batch: 1100/2187 loss: 0.003011557273566723
2023-07-04 00:52:25,251 | train | INFO | batch: 1200/2187 loss: 0.022423118352890015
2023-07-04 00:53:32,533 | train | INFO | batch: 1300/2187 loss: 0.0008885425049811602
2023-07-04 00:54:40,733 | train | INFO | batch: 1400/2187 loss: 0.0038038138300180435
2023-07-04 00:55:50,231 | train | INFO | batch: 1500/2187 loss: 0.0026672733947634697
2023-07-04 00:56:56,877 | train | INFO | batch: 1600/2187 loss: 0.006792333908379078
2023-07-04 00:58:05,101 | train | INFO | batch: 1700/2187 loss: 0.00023789325496181846
2023-07-04 00:59:12,100 | train | INFO | batch: 1800/2187 loss: 0.00020546909945551306
2023-07-04 01:00:19,682 | train | INFO | batch: 1900/2187 loss: 0.00013519061030820012
2023-07-04 01:01:27,753 | train | INFO | batch: 2000/2187 loss: 0.001057999674230814
2023-07-04 01:02:37,361 | train | INFO | batch: 2100/2187 loss: 0.005417737178504467
2023-07-04 01:03:36,891 | train | INFO | --Val 9/20
2023-07-04 01:03:45,379 | train | INFO | batch: 0/187 loss: 0.004136295989155769
2023-07-04 01:04:30,502 | train | INFO | batch: 100/187 loss: 0.09459985047578812
2023-07-04 01:05:10,583 | train | INFO | Write row 9
2023-07-04 01:05:12,015 | train | INFO | Early stopper, counter 1/10, best:0.9852941176470589 -> now:0.9846256684491979
2023-07-04 01:05:12,015 | train | INFO | --Train 10/20
2023-07-04 01:05:20,774 | train | INFO | batch: 0/2187 loss: 0.002039611339569092
2023-07-04 01:06:29,773 | train | INFO | batch: 100/2187 loss: 0.025906139984726906
2023-07-04 01:07:38,747 | train | INFO | batch: 200/2187 loss: 0.003436158411204815
2023-07-04 01:08:47,840 | train | INFO | batch: 300/2187 loss: 0.0011279118480160832
2023-07-04 01:09:56,800 | train | INFO | batch: 400/2187 loss: 0.00019278019317425787
2023-07-04 01:11:06,489 | train | INFO | batch: 500/2187 loss: 0.10367204248905182
2023-07-04 01:12:17,705 | train | INFO | batch: 600/2187 loss: 0.0008472750196233392
2023-07-04 01:13:27,035 | train | INFO | batch: 700/2187 loss: 0.07860099524259567
2023-07-04 01:14:37,464 | train | INFO | batch: 800/2187 loss: 0.017893701791763306
2023-07-04 01:15:45,322 | train | INFO | batch: 900/2187 loss: 0.002405972685664892
2023-07-04 01:16:56,325 | train | INFO | batch: 1000/2187 loss: 0.0022864234633743763
2023-07-04 01:18:05,346 | train | INFO | batch: 1100/2187 loss: 0.0314318984746933
2023-07-04 01:19:14,719 | train | INFO | batch: 1200/2187 loss: 0.009987820871174335
2023-07-04 01:20:26,734 | train | INFO | batch: 1300/2187 loss: 0.0016306170728057623
2023-07-04 01:21:35,497 | train | INFO | batch: 1400/2187 loss: 0.009011488407850266
2023-07-04 01:22:43,104 | train | INFO | batch: 1500/2187 loss: 0.037397172302007675
2023-07-04 01:23:51,344 | train | INFO | batch: 1600/2187 loss: 0.00650146696716547
2023-07-04 01:24:58,805 | train | INFO | batch: 1700/2187 loss: 0.001537139294669032
2023-07-04 01:26:06,668 | train | INFO | batch: 1800/2187 loss: 0.003008871339261532
