2023-07-02 02:27:00,291 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700
2023-07-02 03:06:59,488 | train | INFO | --Val 1/20
2023-07-02 03:07:09,197 | train | INFO | batch: 0/187 loss: 0.09210510551929474
2023-07-02 03:07:55,345 | train | INFO | batch: 100/187 loss: 0.01290350966155529
2023-07-02 03:08:36,710 | train | INFO | Write row 1
2023-07-02 03:08:38,061 | train | INFO | Early stopper, counter 0/10, best:0.977774064171123 -> now:0.977774064171123
2023-07-02 03:08:38,061 | train | INFO | Set counter as 0
2023-07-02 03:08:38,061 | train | INFO | Update best score as 0.977774064171123
2023-07-02 03:08:38,275 | train | INFO | Recorder, epoch 1 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 03:08:38,275 | train | INFO | --Train 2/20
2023-07-02 03:08:47,232 | train | INFO | batch: 0/1312 loss: 0.02433669939637184
2023-07-02 03:10:13,396 | train | INFO | batch: 100/1312 loss: 0.03594817593693733
2023-07-02 03:11:39,398 | train | INFO | batch: 200/1312 loss: 0.20257537066936493
2023-07-02 03:13:07,923 | train | INFO | batch: 300/1312 loss: 0.03810754418373108
2023-07-02 03:14:34,866 | train | INFO | batch: 400/1312 loss: 0.07208188623189926
2023-07-02 03:16:01,861 | train | INFO | batch: 500/1312 loss: 0.016276460140943527
2023-07-02 03:17:29,352 | train | INFO | batch: 600/1312 loss: 0.0010709376074373722
2023-07-02 03:18:56,280 | train | INFO | batch: 700/1312 loss: 0.012899331748485565
2023-07-02 03:20:23,872 | train | INFO | batch: 800/1312 loss: 0.26499810814857483
2023-07-02 03:21:49,967 | train | INFO | batch: 900/1312 loss: 0.03277399390935898
2023-07-02 03:23:15,763 | train | INFO | batch: 1000/1312 loss: 0.029884593561291695
2023-07-02 03:24:40,674 | train | INFO | batch: 1100/1312 loss: 0.01227020937949419
2023-07-02 03:26:06,041 | train | INFO | batch: 1200/1312 loss: 0.25502142310142517
2023-07-02 03:27:31,110 | train | INFO | batch: 1300/1312 loss: 0.05481420457363129
2023-07-02 03:27:41,820 | train | INFO | --Val 2/20
2023-07-02 03:27:50,424 | train | INFO | batch: 0/187 loss: 0.06603419780731201
2023-07-02 03:28:36,939 | train | INFO | batch: 100/187 loss: 0.00914179626852274
2023-07-02 03:29:18,229 | train | INFO | Write row 2
2023-07-02 03:29:19,548 | train | INFO | Early stopper, counter 0/10, best:0.9856283422459893 -> now:0.9856283422459893
2023-07-02 03:29:19,548 | train | INFO | Set counter as 0
2023-07-02 03:29:19,548 | train | INFO | Update best score as 0.9856283422459893
2023-07-02 03:29:19,773 | train | INFO | Recorder, epoch 2 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 03:29:19,773 | train | INFO | --Train 3/20
2023-07-02 03:29:29,022 | train | INFO | batch: 0/1312 loss: 0.08000612258911133
2023-07-02 03:30:56,333 | train | INFO | batch: 100/1312 loss: 0.20506280660629272
2023-07-02 03:32:25,247 | train | INFO | batch: 200/1312 loss: 0.09965787827968597
2023-07-02 03:33:52,615 | train | INFO | batch: 300/1312 loss: 0.026454316452145576
2023-07-02 03:35:18,863 | train | INFO | batch: 400/1312 loss: 0.010161422193050385
2023-07-02 03:36:46,331 | train | INFO | batch: 500/1312 loss: 0.013129863888025284
2023-07-02 03:38:12,992 | train | INFO | batch: 600/1312 loss: 0.02200685441493988
2023-07-02 03:39:39,777 | train | INFO | batch: 700/1312 loss: 0.00674836291000247
2023-07-02 03:41:05,777 | train | INFO | batch: 800/1312 loss: 0.170579731464386
2023-07-02 03:42:31,171 | train | INFO | batch: 900/1312 loss: 0.003736835904419422
2023-07-02 03:43:57,395 | train | INFO | batch: 1000/1312 loss: 0.009420622140169144
2023-07-02 03:45:20,801 | train | INFO | batch: 1100/1312 loss: 0.04505983740091324
2023-07-02 03:46:46,222 | train | INFO | batch: 1200/1312 loss: 0.03655334934592247
2023-07-02 03:48:10,089 | train | INFO | batch: 1300/1312 loss: 0.07304687052965164
2023-07-02 03:48:20,629 | train | INFO | --Val 3/20
2023-07-02 03:48:29,206 | train | INFO | batch: 0/187 loss: 0.025404972955584526
2023-07-02 03:49:15,906 | train | INFO | batch: 100/187 loss: 0.026140673086047173
2023-07-02 03:49:57,296 | train | INFO | Write row 3
2023-07-02 03:49:58,764 | train | INFO | Early stopper, counter 1/10, best:0.9856283422459893 -> now:0.9817847593582888
2023-07-02 03:49:58,764 | train | INFO | --Train 4/20
2023-07-02 03:50:07,842 | train | INFO | batch: 0/1312 loss: 0.044327422976493835
2023-07-02 03:51:33,835 | train | INFO | batch: 100/1312 loss: 0.029713314026594162
2023-07-02 03:53:00,410 | train | INFO | batch: 200/1312 loss: 0.0011771410936489701
2023-07-02 03:54:27,785 | train | INFO | batch: 300/1312 loss: 0.01529264822602272
2023-07-02 03:55:55,297 | train | INFO | batch: 400/1312 loss: 0.01890215277671814
2023-07-02 03:57:21,809 | train | INFO | batch: 500/1312 loss: 0.024879392236471176
2023-07-02 03:58:47,992 | train | INFO | batch: 600/1312 loss: 0.09947611391544342
2023-07-02 04:00:13,493 | train | INFO | batch: 700/1312 loss: 0.03381917625665665
2023-07-02 04:01:38,659 | train | INFO | batch: 800/1312 loss: 0.03912774473428726
2023-07-02 04:03:03,513 | train | INFO | batch: 900/1312 loss: 0.0756811872124672
2023-07-02 04:04:28,269 | train | INFO | batch: 1000/1312 loss: 0.001216571545228362
2023-07-02 04:05:53,476 | train | INFO | batch: 1100/1312 loss: 0.10047347843647003
2023-07-02 04:07:17,660 | train | INFO | batch: 1200/1312 loss: 0.0053077987395226955
2023-07-02 04:08:42,431 | train | INFO | batch: 1300/1312 loss: 0.0007971677696332335
2023-07-02 04:08:52,898 | train | INFO | --Val 4/20
2023-07-02 04:09:01,440 | train | INFO | batch: 0/187 loss: 0.020016124472022057
2023-07-02 04:09:47,958 | train | INFO | batch: 100/187 loss: 0.006441360339522362
2023-07-02 04:10:29,083 | train | INFO | Write row 4
2023-07-02 04:10:30,505 | train | INFO | Early stopper, counter 0/10, best:0.9886363636363636 -> now:0.9886363636363636
2023-07-02 04:10:30,505 | train | INFO | Set counter as 0
2023-07-02 04:10:30,505 | train | INFO | Update best score as 0.9886363636363636
2023-07-02 04:10:30,729 | train | INFO | Recorder, epoch 4 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 04:10:30,729 | train | INFO | --Train 5/20
2023-07-02 04:10:39,886 | train | INFO | batch: 0/1312 loss: 0.001899868599139154
2023-07-02 04:12:04,905 | train | INFO | batch: 100/1312 loss: 0.04281245544552803
2023-07-02 04:13:33,307 | train | INFO | batch: 200/1312 loss: 0.0004513663880061358
2023-07-02 04:15:00,150 | train | INFO | batch: 300/1312 loss: 0.00011249749513808638
2023-07-02 04:16:28,357 | train | INFO | batch: 400/1312 loss: 0.0023068804293870926
2023-07-02 04:17:55,627 | train | INFO | batch: 500/1312 loss: 0.12595883011817932
2023-07-02 04:19:23,243 | train | INFO | batch: 600/1312 loss: 0.040360864251852036
2023-07-02 04:20:49,498 | train | INFO | batch: 700/1312 loss: 0.0015994188142940402
2023-07-02 04:22:15,066 | train | INFO | batch: 800/1312 loss: 0.004464294295758009
2023-07-02 04:23:39,897 | train | INFO | batch: 900/1312 loss: 0.03085474483668804
2023-07-02 04:25:04,911 | train | INFO | batch: 1000/1312 loss: 0.06758716702461243
2023-07-02 04:26:29,618 | train | INFO | batch: 1100/1312 loss: 0.0006250428268685937
2023-07-02 04:27:53,928 | train | INFO | batch: 1200/1312 loss: 0.006732487119734287
2023-07-02 04:29:17,502 | train | INFO | batch: 1300/1312 loss: 0.006230900529772043
2023-07-02 04:29:27,838 | train | INFO | --Val 5/20
2023-07-02 04:29:36,666 | train | INFO | batch: 0/187 loss: 0.0637468472123146
2023-07-02 04:30:23,129 | train | INFO | batch: 100/187 loss: 0.001229223795235157
2023-07-02 04:31:04,234 | train | INFO | Write row 5
2023-07-02 04:31:05,714 | train | INFO | Early stopper, counter 0/10, best:0.9886363636363636 -> now:0.9886363636363636
2023-07-02 04:31:05,715 | train | INFO | Set counter as 0
2023-07-02 04:31:05,715 | train | INFO | Update best score as 0.9886363636363636
2023-07-02 04:31:05,954 | train | INFO | Recorder, epoch 5 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 04:31:05,954 | train | INFO | --Train 6/20
2023-07-02 04:31:15,088 | train | INFO | batch: 0/1312 loss: 0.04779219999909401
2023-07-02 04:32:41,176 | train | INFO | batch: 100/1312 loss: 0.05754068121314049
2023-07-02 04:34:08,050 | train | INFO | batch: 200/1312 loss: 0.010417871177196503
2023-07-02 04:35:34,027 | train | INFO | batch: 300/1312 loss: 0.0016653764760121703
2023-07-02 04:37:01,404 | train | INFO | batch: 400/1312 loss: 0.023105405271053314
2023-07-02 04:38:28,825 | train | INFO | batch: 500/1312 loss: 0.0018827103776857257
2023-07-02 04:39:55,441 | train | INFO | batch: 600/1312 loss: 0.0004035869496874511
2023-07-02 04:41:23,640 | train | INFO | batch: 700/1312 loss: 0.039533231407403946
2023-07-02 04:42:49,907 | train | INFO | batch: 800/1312 loss: 0.00711043132469058
2023-07-02 04:44:14,523 | train | INFO | batch: 900/1312 loss: 0.19393078982830048
2023-07-02 04:45:40,896 | train | INFO | batch: 1000/1312 loss: 0.007557443808764219
2023-07-02 04:47:07,602 | train | INFO | batch: 1100/1312 loss: 0.011654520407319069
2023-07-02 04:48:32,736 | train | INFO | batch: 1200/1312 loss: 0.0015379427932202816
2023-07-02 04:49:58,001 | train | INFO | batch: 1300/1312 loss: 0.020578501746058464
2023-07-02 04:50:08,717 | train | INFO | --Val 6/20
2023-07-02 04:50:17,291 | train | INFO | batch: 0/187 loss: 0.02686804160475731
2023-07-02 04:51:03,640 | train | INFO | batch: 100/187 loss: 0.0026509661693125963
2023-07-02 04:51:44,469 | train | INFO | Write row 6
2023-07-02 04:51:45,913 | train | INFO | Early stopper, counter 0/10, best:0.9886363636363636 -> now:0.9886363636363636
2023-07-02 04:51:45,913 | train | INFO | Set counter as 0
2023-07-02 04:51:45,913 | train | INFO | Update best score as 0.9886363636363636
2023-07-02 04:51:46,122 | train | INFO | Recorder, epoch 6 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 04:51:46,122 | train | INFO | --Train 7/20
2023-07-02 04:51:55,109 | train | INFO | batch: 0/1312 loss: 0.029590997844934464
2023-07-02 04:53:20,869 | train | INFO | batch: 100/1312 loss: 0.02426811493933201
2023-07-02 04:54:47,081 | train | INFO | batch: 200/1312 loss: 0.007971665821969509
2023-07-02 04:56:15,029 | train | INFO | batch: 300/1312 loss: 0.03072023019194603
2023-07-02 04:57:43,245 | train | INFO | batch: 400/1312 loss: 0.0014945069560781121
2023-07-02 04:59:10,029 | train | INFO | batch: 500/1312 loss: 0.000565985101275146
2023-07-02 05:00:35,959 | train | INFO | batch: 600/1312 loss: 0.004846042487770319
2023-07-02 05:02:02,920 | train | INFO | batch: 700/1312 loss: 0.019761698320508003
2023-07-02 05:03:28,110 | train | INFO | batch: 800/1312 loss: 0.008794346824288368
2023-07-02 05:04:54,783 | train | INFO | batch: 900/1312 loss: 0.0033165274653583765
2023-07-02 05:06:20,615 | train | INFO | batch: 1000/1312 loss: 0.009469067677855492
2023-07-02 05:07:46,390 | train | INFO | batch: 1100/1312 loss: 0.07868805527687073
2023-07-02 05:09:11,991 | train | INFO | batch: 1200/1312 loss: 0.024260388687253
2023-07-02 05:10:36,428 | train | INFO | batch: 1300/1312 loss: 0.06918958574533463
2023-07-02 05:10:46,822 | train | INFO | --Val 7/20
2023-07-02 05:10:55,503 | train | INFO | batch: 0/187 loss: 0.008937601931393147
2023-07-02 05:11:42,105 | train | INFO | batch: 100/187 loss: 0.008435312658548355
2023-07-02 05:12:23,887 | train | INFO | Write row 7
2023-07-02 05:12:25,426 | train | INFO | Early stopper, counter 1/10, best:0.9886363636363636 -> now:0.9879679144385026
2023-07-02 05:12:25,426 | train | INFO | --Train 8/20
2023-07-02 05:12:34,560 | train | INFO | batch: 0/1312 loss: 0.05505947396159172
2023-07-02 05:14:00,220 | train | INFO | batch: 100/1312 loss: 0.002618257887661457
2023-07-02 05:15:26,314 | train | INFO | batch: 200/1312 loss: 0.09972253441810608
2023-07-02 05:16:52,888 | train | INFO | batch: 300/1312 loss: 0.018350979313254356
2023-07-02 05:18:19,600 | train | INFO | batch: 400/1312 loss: 0.32249993085861206
2023-07-02 05:19:46,741 | train | INFO | batch: 500/1312 loss: 0.009480563923716545
2023-07-02 05:21:13,891 | train | INFO | batch: 600/1312 loss: 0.0349675714969635
2023-07-02 05:22:39,904 | train | INFO | batch: 700/1312 loss: 0.000575556477997452
2023-07-02 05:24:06,281 | train | INFO | batch: 800/1312 loss: 0.009256039746105671
2023-07-02 05:25:33,161 | train | INFO | batch: 900/1312 loss: 0.11221016943454742
2023-07-02 05:26:59,199 | train | INFO | batch: 1000/1312 loss: 0.0006712892209179699
2023-07-02 05:28:25,618 | train | INFO | batch: 1100/1312 loss: 0.0004808969679288566
2023-07-02 05:29:49,343 | train | INFO | batch: 1200/1312 loss: 0.000905288034118712
2023-07-02 05:31:13,690 | train | INFO | batch: 1300/1312 loss: 0.0003273746115155518
2023-07-02 05:31:24,550 | train | INFO | --Val 8/20
2023-07-02 05:31:33,130 | train | INFO | batch: 0/187 loss: 0.01645510643720627
2023-07-02 05:32:19,627 | train | INFO | batch: 100/187 loss: 0.01793741062283516
2023-07-02 05:33:00,606 | train | INFO | Write row 8
2023-07-02 05:33:02,198 | train | INFO | Early stopper, counter 0/10, best:0.9889705882352942 -> now:0.9889705882352942
2023-07-02 05:33:02,198 | train | INFO | Set counter as 0
2023-07-02 05:33:02,198 | train | INFO | Update best score as 0.9889705882352942
2023-07-02 05:33:02,415 | train | INFO | Recorder, epoch 8 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 05:33:02,431 | train | INFO | --Train 9/20
2023-07-02 05:33:11,593 | train | INFO | batch: 0/1312 loss: 0.000356430362444371
2023-07-02 05:34:38,131 | train | INFO | batch: 100/1312 loss: 0.0007699374109506607
2023-07-02 05:36:06,506 | train | INFO | batch: 200/1312 loss: 0.001275419257581234
2023-07-02 05:37:33,025 | train | INFO | batch: 300/1312 loss: 0.03874632343649864
2023-07-02 05:39:00,251 | train | INFO | batch: 400/1312 loss: 0.000667231623083353
2023-07-02 05:40:26,752 | train | INFO | batch: 500/1312 loss: 0.00904923863708973
2023-07-02 05:41:53,315 | train | INFO | batch: 600/1312 loss: 0.0036526627372950315
2023-07-02 05:43:19,336 | train | INFO | batch: 700/1312 loss: 0.00029086199356243014
2023-07-02 05:44:44,769 | train | INFO | batch: 800/1312 loss: 0.000590143958106637
2023-07-02 05:46:10,541 | train | INFO | batch: 900/1312 loss: 0.0506686195731163
2023-07-02 05:47:36,060 | train | INFO | batch: 1000/1312 loss: 0.0025145832914859056
2023-07-02 05:49:00,520 | train | INFO | batch: 1100/1312 loss: 0.0006854399107396603
2023-07-02 05:50:24,652 | train | INFO | batch: 1200/1312 loss: 0.0005684977513737977
2023-07-02 05:51:49,512 | train | INFO | batch: 1300/1312 loss: 0.024833258241415024
2023-07-02 05:52:00,068 | train | INFO | --Val 9/20
2023-07-02 05:52:10,146 | train | INFO | batch: 0/187 loss: 0.020838068798184395
2023-07-02 05:52:56,055 | train | INFO | batch: 100/187 loss: 0.01173735223710537
2023-07-02 05:53:37,406 | train | INFO | Write row 9
2023-07-02 05:53:38,897 | train | INFO | Early stopper, counter 1/10, best:0.9889705882352942 -> now:0.9878008021390374
2023-07-02 05:53:38,898 | train | INFO | --Train 10/20
2023-07-02 05:53:47,989 | train | INFO | batch: 0/1312 loss: 0.003514248877763748
2023-07-02 05:55:14,737 | train | INFO | batch: 100/1312 loss: 0.04521765932440758
2023-07-02 05:56:41,210 | train | INFO | batch: 200/1312 loss: 0.0019851059187203646
2023-07-02 05:58:10,021 | train | INFO | batch: 300/1312 loss: 0.018333809450268745
2023-07-02 05:59:38,000 | train | INFO | batch: 400/1312 loss: 0.049403682351112366
2023-07-02 06:01:04,121 | train | INFO | batch: 500/1312 loss: 0.0004927392583340406
2023-07-02 06:02:30,545 | train | INFO | batch: 600/1312 loss: 0.08681879937648773
2023-07-02 06:03:56,514 | train | INFO | batch: 700/1312 loss: 0.0776916965842247
2023-07-02 06:05:22,485 | train | INFO | batch: 800/1312 loss: 0.06085806339979172
2023-07-02 06:06:47,438 | train | INFO | batch: 900/1312 loss: 0.003902070689946413
2023-07-02 06:08:11,650 | train | INFO | batch: 1000/1312 loss: 0.00037830433575436473
2023-07-02 06:09:36,291 | train | INFO | batch: 1100/1312 loss: 0.026134861633181572
2023-07-02 06:10:59,906 | train | INFO | batch: 1200/1312 loss: 0.014237607829272747
2023-07-02 06:12:24,928 | train | INFO | batch: 1300/1312 loss: 0.001939757727086544
2023-07-02 06:12:34,989 | train | INFO | --Val 10/20
2023-07-02 06:12:43,601 | train | INFO | batch: 0/187 loss: 0.018113255500793457
2023-07-02 06:13:29,936 | train | INFO | batch: 100/187 loss: 0.0509735643863678
2023-07-02 06:14:10,838 | train | INFO | Write row 10
2023-07-02 06:14:12,368 | train | INFO | Early stopper, counter 2/10, best:0.9889705882352942 -> now:0.9862967914438503
2023-07-02 06:14:12,368 | train | INFO | --Train 11/20
2023-07-02 06:14:21,598 | train | INFO | batch: 0/1312 loss: 0.0202152319252491
2023-07-02 06:15:46,279 | train | INFO | batch: 100/1312 loss: 0.0723019614815712
2023-07-02 06:17:12,836 | train | INFO | batch: 200/1312 loss: 0.004531834740191698
2023-07-02 06:18:39,932 | train | INFO | batch: 300/1312 loss: 0.0028954148292541504
2023-07-02 06:20:06,708 | train | INFO | batch: 400/1312 loss: 0.0027273595333099365
2023-07-02 06:21:33,325 | train | INFO | batch: 500/1312 loss: 0.10714147984981537
2023-07-02 06:23:01,179 | train | INFO | batch: 600/1312 loss: 0.012746566906571388
2023-07-02 06:24:27,803 | train | INFO | batch: 700/1312 loss: 0.0005084278527647257
2023-07-02 06:25:53,938 | train | INFO | batch: 800/1312 loss: 0.03574691340327263
2023-07-02 06:27:20,771 | train | INFO | batch: 900/1312 loss: 0.0007567040738649666
2023-07-02 06:28:46,406 | train | INFO | batch: 1000/1312 loss: 0.0020353978034108877
2023-07-02 06:30:11,581 | train | INFO | batch: 1100/1312 loss: 0.0628281682729721
2023-07-02 06:31:37,848 | train | INFO | batch: 1200/1312 loss: 0.006137504708021879
2023-07-02 06:33:03,105 | train | INFO | batch: 1300/1312 loss: 0.05904248356819153
2023-07-02 06:33:13,530 | train | INFO | --Val 11/20
2023-07-02 06:33:22,224 | train | INFO | batch: 0/187 loss: 0.02318161353468895
2023-07-02 06:34:08,479 | train | INFO | batch: 100/187 loss: 0.09900125861167908
2023-07-02 06:34:49,292 | train | INFO | Write row 11
2023-07-02 06:34:50,857 | train | INFO | Early stopper, counter 0/10, best:0.9906417112299465 -> now:0.9906417112299465
2023-07-02 06:34:50,857 | train | INFO | Set counter as 0
2023-07-02 06:34:50,857 | train | INFO | Update best score as 0.9906417112299465
2023-07-02 06:34:51,093 | train | INFO | Recorder, epoch 11 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 06:34:51,093 | train | INFO | --Train 12/20
2023-07-02 06:35:00,481 | train | INFO | batch: 0/1312 loss: 0.0028204491827636957
2023-07-02 06:36:26,162 | train | INFO | batch: 100/1312 loss: 0.0035712115932255983
2023-07-02 06:37:54,168 | train | INFO | batch: 200/1312 loss: 0.05596284195780754
2023-07-02 06:39:21,073 | train | INFO | batch: 300/1312 loss: 0.0008824421092867851
2023-07-02 06:40:49,402 | train | INFO | batch: 400/1312 loss: 0.048474133014678955
2023-07-02 06:42:15,367 | train | INFO | batch: 500/1312 loss: 0.015701374039053917
2023-07-02 06:43:42,438 | train | INFO | batch: 600/1312 loss: 0.012257157824933529
2023-07-02 06:45:09,175 | train | INFO | batch: 700/1312 loss: 0.0007634898647665977
2023-07-02 06:46:35,778 | train | INFO | batch: 800/1312 loss: 0.11996220797300339
2023-07-02 06:48:01,208 | train | INFO | batch: 900/1312 loss: 0.012477897107601166
2023-07-02 06:49:25,617 | train | INFO | batch: 1000/1312 loss: 0.0002782004594337195
2023-07-02 06:50:51,568 | train | INFO | batch: 1100/1312 loss: 0.00048147450434044003
2023-07-02 06:52:15,753 | train | INFO | batch: 1200/1312 loss: 0.08073723316192627
2023-07-02 06:53:40,073 | train | INFO | batch: 1300/1312 loss: 0.050478242337703705
2023-07-02 06:53:50,639 | train | INFO | --Val 12/20
2023-07-02 06:54:00,236 | train | INFO | batch: 0/187 loss: 0.038239188492298126
2023-07-02 06:54:46,321 | train | INFO | batch: 100/187 loss: 0.023417454212903976
2023-07-02 06:55:27,340 | train | INFO | Write row 12
2023-07-02 06:55:28,909 | train | INFO | Early stopper, counter 1/10, best:0.9906417112299465 -> now:0.9829545454545454
2023-07-02 06:55:28,909 | train | INFO | --Train 13/20
2023-07-02 06:55:38,079 | train | INFO | batch: 0/1312 loss: 0.0007173523772507906
2023-07-02 06:57:04,421 | train | INFO | batch: 100/1312 loss: 0.00030738767236471176
2023-07-02 06:58:31,827 | train | INFO | batch: 200/1312 loss: 0.006770153064280748
2023-07-02 06:59:58,796 | train | INFO | batch: 300/1312 loss: 0.016405325382947922
2023-07-02 07:01:24,963 | train | INFO | batch: 400/1312 loss: 0.004112176597118378
2023-07-02 07:02:52,273 | train | INFO | batch: 500/1312 loss: 0.0030075744725763798
2023-07-02 07:04:18,795 | train | INFO | batch: 600/1312 loss: 0.01711631938815117
2023-07-02 07:05:46,021 | train | INFO | batch: 700/1312 loss: 0.0015911191003397107
2023-07-02 07:07:11,437 | train | INFO | batch: 800/1312 loss: 0.01187856588512659
2023-07-02 07:08:37,706 | train | INFO | batch: 900/1312 loss: 0.003494977718219161
2023-07-02 07:10:02,698 | train | INFO | batch: 1000/1312 loss: 0.009486628696322441
2023-07-02 07:11:26,366 | train | INFO | batch: 1100/1312 loss: 0.0016325258184224367
2023-07-02 07:12:51,901 | train | INFO | batch: 1200/1312 loss: 0.018695460632443428
2023-07-02 07:14:16,042 | train | INFO | batch: 1300/1312 loss: 0.12903591990470886
2023-07-02 07:14:26,619 | train | INFO | --Val 13/20
2023-07-02 07:14:35,245 | train | INFO | batch: 0/187 loss: 0.014326345175504684
2023-07-02 07:15:21,548 | train | INFO | batch: 100/187 loss: 0.0005988769698888063
2023-07-02 07:16:02,452 | train | INFO | Write row 13
2023-07-02 07:16:04,196 | train | INFO | Early stopper, counter 0/10, best:0.9906417112299465 -> now:0.9906417112299465
2023-07-02 07:16:04,196 | train | INFO | Set counter as 0
2023-07-02 07:16:04,196 | train | INFO | Update best score as 0.9906417112299465
2023-07-02 07:16:04,426 | train | INFO | Recorder, epoch 13 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230702_022700\model.pt
2023-07-02 07:16:04,427 | train | INFO | --Train 14/20
2023-07-02 07:16:13,470 | train | INFO | batch: 0/1312 loss: 0.030777715146541595
2023-07-02 07:17:39,346 | train | INFO | batch: 100/1312 loss: 0.03489036485552788
2023-07-02 07:19:06,672 | train | INFO | batch: 200/1312 loss: 0.0011098585091531277
2023-07-02 07:20:34,117 | train | INFO | batch: 300/1312 loss: 0.0006890717195346951
2023-07-02 07:22:01,437 | train | INFO | batch: 400/1312 loss: 0.0017344231018796563
2023-07-02 07:23:28,668 | train | INFO | batch: 500/1312 loss: 0.0013563858810812235
2023-07-02 07:24:55,237 | train | INFO | batch: 600/1312 loss: 0.18178285658359528
2023-07-02 07:26:21,582 | train | INFO | batch: 700/1312 loss: 0.0015659937635064125
2023-07-02 07:27:47,365 | train | INFO | batch: 800/1312 loss: 0.002503198105841875
2023-07-02 07:29:13,156 | train | INFO | batch: 900/1312 loss: 0.0012068708892911673
