2023-06-29 18:07:23,120 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723
2023-06-29 18:26:37,331 | train | INFO | batch: 100/1312 loss: 0.06547152996063232
2023-06-29 18:27:51,794 | train | INFO | batch: 200/1312 loss: 0.03210771828889847
2023-06-29 18:29:05,400 | train | INFO | batch: 300/1312 loss: 0.07673309743404388
2023-06-29 18:30:19,690 | train | INFO | batch: 400/1312 loss: 0.09659431129693985
2023-06-29 18:31:32,588 | train | INFO | batch: 500/1312 loss: 0.040275417268276215
2023-06-29 18:32:45,186 | train | INFO | batch: 600/1312 loss: 0.03212008252739906
2023-06-29 18:33:58,275 | train | INFO | batch: 700/1312 loss: 0.11603341996669769
2023-06-29 18:35:10,992 | train | INFO | batch: 800/1312 loss: 0.05594652146100998
2023-06-29 18:36:23,781 | train | INFO | batch: 900/1312 loss: 0.016606073826551437
2023-06-29 18:37:35,813 | train | INFO | batch: 1000/1312 loss: 0.1610926389694214
2023-06-29 18:38:48,713 | train | INFO | batch: 1100/1312 loss: 0.04654195159673691
2023-06-29 18:40:01,008 | train | INFO | batch: 1200/1312 loss: 0.04388079419732094
2023-06-29 18:41:12,577 | train | INFO | batch: 1300/1312 loss: 0.1455894410610199
2023-06-29 18:41:21,560 | train | INFO | --Val 1/15
2023-06-29 18:41:30,117 | train | INFO | batch: 0/187 loss: 0.12173120677471161
2023-06-29 18:42:14,587 | train | INFO | batch: 100/187 loss: 0.020958449691534042
2023-06-29 18:42:53,830 | train | INFO | Write row 1
2023-06-29 18:42:55,095 | train | INFO | Early stopper, counter 0/10, best:0.9756016042780749 -> now:0.9756016042780749
2023-06-29 18:42:55,095 | train | INFO | Set counter as 0
2023-06-29 18:42:55,095 | train | INFO | Update best score as 0.9756016042780749
2023-06-29 18:42:55,314 | train | INFO | Recorder, epoch 1 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 18:42:55,314 | train | INFO | --Train 2/15
2023-06-29 18:43:04,127 | train | INFO | batch: 0/1312 loss: 0.23527780175209045
2023-06-29 18:44:17,763 | train | INFO | batch: 100/1312 loss: 0.03463757783174515
2023-06-29 18:45:30,960 | train | INFO | batch: 200/1312 loss: 0.02144182100892067
2023-06-29 18:46:45,313 | train | INFO | batch: 300/1312 loss: 0.009292962960898876
2023-06-29 18:47:58,947 | train | INFO | batch: 400/1312 loss: 0.07171487808227539
2023-06-29 18:49:12,534 | train | INFO | batch: 500/1312 loss: 0.05369565635919571
2023-06-29 18:50:26,076 | train | INFO | batch: 600/1312 loss: 0.06793957948684692
2023-06-29 18:51:38,950 | train | INFO | batch: 700/1312 loss: 0.042468130588531494
2023-06-29 18:52:51,851 | train | INFO | batch: 800/1312 loss: 0.40065979957580566
2023-06-29 18:54:04,468 | train | INFO | batch: 900/1312 loss: 0.01699182763695717
2023-06-29 18:55:16,435 | train | INFO | batch: 1000/1312 loss: 0.08933033049106598
2023-06-29 18:56:28,502 | train | INFO | batch: 1100/1312 loss: 0.07033687829971313
2023-06-29 18:57:41,576 | train | INFO | batch: 1200/1312 loss: 0.0465715117752552
2023-06-29 18:58:53,727 | train | INFO | batch: 1300/1312 loss: 0.045158807188272476
2023-06-29 18:59:02,937 | train | INFO | --Val 2/15
2023-06-29 18:59:11,556 | train | INFO | batch: 0/187 loss: 0.063738614320755
2023-06-29 18:59:55,882 | train | INFO | batch: 100/187 loss: 0.07259494811296463
2023-06-29 19:00:35,518 | train | INFO | Write row 2
2023-06-29 19:00:36,729 | train | INFO | Early stopper, counter 0/10, best:0.9766042780748663 -> now:0.9766042780748663
2023-06-29 19:00:36,729 | train | INFO | Set counter as 0
2023-06-29 19:00:36,729 | train | INFO | Update best score as 0.9766042780748663
2023-06-29 19:00:36,948 | train | INFO | Recorder, epoch 2 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 19:00:36,948 | train | INFO | --Train 3/15
2023-06-29 19:00:45,970 | train | INFO | batch: 0/1312 loss: 0.042416397482156754
2023-06-29 19:02:00,307 | train | INFO | batch: 100/1312 loss: 0.08390878885984421
2023-06-29 19:03:16,288 | train | INFO | batch: 200/1312 loss: 0.03912308067083359
2023-06-29 19:04:30,676 | train | INFO | batch: 300/1312 loss: 0.19820861518383026
2023-06-29 19:05:45,100 | train | INFO | batch: 400/1312 loss: 0.05013532564043999
2023-06-29 19:07:00,043 | train | INFO | batch: 500/1312 loss: 0.028064031153917313
2023-06-29 19:08:14,135 | train | INFO | batch: 600/1312 loss: 0.085812509059906
2023-06-29 19:09:28,437 | train | INFO | batch: 700/1312 loss: 0.00406674575060606
2023-06-29 19:10:41,830 | train | INFO | batch: 800/1312 loss: 0.07323850691318512
2023-06-29 19:11:54,994 | train | INFO | batch: 900/1312 loss: 0.00846779253333807
2023-06-29 19:13:08,486 | train | INFO | batch: 1000/1312 loss: 0.009294080547988415
2023-06-29 19:14:20,281 | train | INFO | batch: 1100/1312 loss: 0.020551450550556183
2023-06-29 19:15:32,853 | train | INFO | batch: 1200/1312 loss: 0.04056686535477638
2023-06-29 19:16:44,694 | train | INFO | batch: 1300/1312 loss: 0.04825225844979286
2023-06-29 19:16:53,953 | train | INFO | --Val 3/15
2023-06-29 19:17:03,794 | train | INFO | batch: 0/187 loss: 0.05253278836607933
2023-06-29 19:17:48,141 | train | INFO | batch: 100/187 loss: 0.050942979753017426
2023-06-29 19:18:27,978 | train | INFO | Write row 3
2023-06-29 19:18:29,314 | train | INFO | Early stopper, counter 0/10, best:0.9772727272727273 -> now:0.9772727272727273
2023-06-29 19:18:29,314 | train | INFO | Set counter as 0
2023-06-29 19:18:29,314 | train | INFO | Update best score as 0.9772727272727273
2023-06-29 19:18:29,532 | train | INFO | Recorder, epoch 3 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 19:18:29,532 | train | INFO | --Train 4/15
2023-06-29 19:18:38,392 | train | INFO | batch: 0/1312 loss: 0.10837049782276154
2023-06-29 19:19:52,964 | train | INFO | batch: 100/1312 loss: 0.010954247787594795
2023-06-29 19:21:07,212 | train | INFO | batch: 200/1312 loss: 0.01660897396504879
2023-06-29 19:22:21,688 | train | INFO | batch: 300/1312 loss: 0.02775847725570202
2023-06-29 19:23:36,049 | train | INFO | batch: 400/1312 loss: 0.012450121343135834
2023-06-29 19:24:49,272 | train | INFO | batch: 500/1312 loss: 0.009918173775076866
2023-06-29 19:26:03,121 | train | INFO | batch: 600/1312 loss: 0.009771747514605522
2023-06-29 19:27:16,278 | train | INFO | batch: 700/1312 loss: 0.08104477822780609
2023-06-29 19:28:29,179 | train | INFO | batch: 800/1312 loss: 0.1541920006275177
2023-06-29 19:29:41,757 | train | INFO | batch: 900/1312 loss: 0.11828680336475372
2023-06-29 19:30:54,169 | train | INFO | batch: 1000/1312 loss: 0.1327410787343979
2023-06-29 19:32:06,889 | train | INFO | batch: 1100/1312 loss: 0.0200559850782156
2023-06-29 19:33:18,559 | train | INFO | batch: 1200/1312 loss: 0.03712048381567001
2023-06-29 19:34:30,630 | train | INFO | batch: 1300/1312 loss: 0.00787188671529293
2023-06-29 19:34:39,618 | train | INFO | --Val 4/15
2023-06-29 19:34:48,245 | train | INFO | batch: 0/187 loss: 0.013779951259493828
2023-06-29 19:35:32,805 | train | INFO | batch: 100/187 loss: 0.007419871166348457
2023-06-29 19:36:12,095 | train | INFO | Write row 4
2023-06-29 19:36:13,477 | train | INFO | Early stopper, counter 0/10, best:0.9792780748663101 -> now:0.9792780748663101
2023-06-29 19:36:13,477 | train | INFO | Set counter as 0
2023-06-29 19:36:13,477 | train | INFO | Update best score as 0.9792780748663101
2023-06-29 19:36:13,711 | train | INFO | Recorder, epoch 4 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 19:36:13,711 | train | INFO | --Train 5/15
2023-06-29 19:36:22,620 | train | INFO | batch: 0/1312 loss: 0.001972431782633066
2023-06-29 19:37:36,829 | train | INFO | batch: 100/1312 loss: 0.17511525750160217
2023-06-29 19:38:52,460 | train | INFO | batch: 200/1312 loss: 0.002903150161728263
2023-06-29 19:40:06,656 | train | INFO | batch: 300/1312 loss: 0.0009191164281219244
2023-06-29 19:41:21,187 | train | INFO | batch: 400/1312 loss: 0.005928508937358856
2023-06-29 19:42:35,148 | train | INFO | batch: 500/1312 loss: 0.19981160759925842
2023-06-29 19:43:48,697 | train | INFO | batch: 600/1312 loss: 0.04111336171627045
2023-06-29 19:45:01,934 | train | INFO | batch: 700/1312 loss: 0.11258669197559357
2023-06-29 19:46:14,913 | train | INFO | batch: 800/1312 loss: 0.00953414011746645
2023-06-29 19:47:27,086 | train | INFO | batch: 900/1312 loss: 0.021704699844121933
2023-06-29 19:48:39,565 | train | INFO | batch: 1000/1312 loss: 0.028657356277108192
2023-06-29 19:49:52,032 | train | INFO | batch: 1100/1312 loss: 0.002940060570836067
2023-06-29 19:51:03,839 | train | INFO | batch: 1200/1312 loss: 0.009811833500862122
2023-06-29 19:52:15,250 | train | INFO | batch: 1300/1312 loss: 0.006879117339849472
2023-06-29 19:52:24,196 | train | INFO | --Val 5/15
2023-06-29 19:52:32,871 | train | INFO | batch: 0/187 loss: 0.10155972838401794
2023-06-29 19:53:17,305 | train | INFO | batch: 100/187 loss: 0.07017867267131805
2023-06-29 19:53:56,736 | train | INFO | Write row 5
2023-06-29 19:53:58,186 | train | INFO | Early stopper, counter 1/10, best:0.9792780748663101 -> now:0.97576871657754
2023-06-29 19:53:58,186 | train | INFO | --Train 6/15
2023-06-29 19:54:07,097 | train | INFO | batch: 0/1312 loss: 0.081662118434906
2023-06-29 19:55:20,255 | train | INFO | batch: 100/1312 loss: 0.0125890476629138
2023-06-29 19:56:34,781 | train | INFO | batch: 200/1312 loss: 0.043230317533016205
2023-06-29 19:57:48,729 | train | INFO | batch: 300/1312 loss: 0.003364479634910822
2023-06-29 19:59:03,522 | train | INFO | batch: 400/1312 loss: 0.05904772877693176
2023-06-29 20:00:17,451 | train | INFO | batch: 500/1312 loss: 0.006948031485080719
2023-06-29 20:01:30,521 | train | INFO | batch: 600/1312 loss: 0.008878535591065884
2023-06-29 20:02:44,096 | train | INFO | batch: 700/1312 loss: 0.04101698845624924
2023-06-29 20:03:56,677 | train | INFO | batch: 800/1312 loss: 0.012807512655854225
2023-06-29 20:05:08,267 | train | INFO | batch: 900/1312 loss: 0.007072108797729015
2023-06-29 20:06:21,334 | train | INFO | batch: 1000/1312 loss: 0.06987398117780685
2023-06-29 20:07:33,909 | train | INFO | batch: 1100/1312 loss: 0.07144148647785187
2023-06-29 20:08:45,998 | train | INFO | batch: 1200/1312 loss: 0.10169511288404465
2023-06-29 20:09:58,040 | train | INFO | batch: 1300/1312 loss: 0.2715255618095398
2023-06-29 20:10:07,004 | train | INFO | --Val 6/15
2023-06-29 20:10:15,564 | train | INFO | batch: 0/187 loss: 0.029764803126454353
2023-06-29 20:10:59,925 | train | INFO | batch: 100/187 loss: 0.05914092808961868
2023-06-29 20:11:39,080 | train | INFO | Write row 6
2023-06-29 20:11:40,480 | train | INFO | Early stopper, counter 2/10, best:0.9792780748663101 -> now:0.9756016042780749
2023-06-29 20:11:40,480 | train | INFO | --Train 7/15
2023-06-29 20:11:49,378 | train | INFO | batch: 0/1312 loss: 0.04239954054355621
2023-06-29 20:13:02,670 | train | INFO | batch: 100/1312 loss: 0.0004569239681586623
2023-06-29 20:14:16,613 | train | INFO | batch: 200/1312 loss: 0.0035721410531550646
2023-06-29 20:15:31,197 | train | INFO | batch: 300/1312 loss: 0.018328893929719925
2023-06-29 20:16:46,341 | train | INFO | batch: 400/1312 loss: 0.11031930893659592
2023-06-29 20:18:00,339 | train | INFO | batch: 500/1312 loss: 0.044806741178035736
2023-06-29 20:19:13,254 | train | INFO | batch: 600/1312 loss: 0.0024494745302945375
2023-06-29 20:20:26,601 | train | INFO | batch: 700/1312 loss: 0.0034665470011532307
2023-06-29 20:21:39,265 | train | INFO | batch: 800/1312 loss: 0.00501112500205636
2023-06-29 20:22:52,469 | train | INFO | batch: 900/1312 loss: 0.002110064961016178
2023-06-29 20:24:04,987 | train | INFO | batch: 1000/1312 loss: 0.022417020052671432
2023-06-29 20:25:17,032 | train | INFO | batch: 1100/1312 loss: 0.015247181057929993
2023-06-29 20:26:28,950 | train | INFO | batch: 1200/1312 loss: 0.0010776396375149488
2023-06-29 20:27:40,233 | train | INFO | batch: 1300/1312 loss: 0.02719760313630104
2023-06-29 20:27:49,378 | train | INFO | --Val 7/15
2023-06-29 20:27:58,014 | train | INFO | batch: 0/187 loss: 0.010015560314059258
2023-06-29 20:28:42,643 | train | INFO | batch: 100/187 loss: 0.04879508912563324
2023-06-29 20:29:22,434 | train | INFO | Write row 7
2023-06-29 20:29:23,850 | train | INFO | Early stopper, counter 3/10, best:0.9792780748663101 -> now:0.9737633689839572
2023-06-29 20:29:23,850 | train | INFO | --Train 8/15
2023-06-29 20:29:32,834 | train | INFO | batch: 0/1312 loss: 0.3617560565471649
2023-06-29 20:30:46,487 | train | INFO | batch: 100/1312 loss: 0.11725764721632004
2023-06-29 20:32:00,216 | train | INFO | batch: 200/1312 loss: 0.059478823095560074
2023-06-29 20:33:14,219 | train | INFO | batch: 300/1312 loss: 0.006703402381390333
2023-06-29 20:34:28,588 | train | INFO | batch: 400/1312 loss: 0.012146803550422192
2023-06-29 20:35:43,442 | train | INFO | batch: 500/1312 loss: 0.020522110164165497
2023-06-29 20:36:58,096 | train | INFO | batch: 600/1312 loss: 0.004955618176609278
2023-06-29 20:38:11,580 | train | INFO | batch: 700/1312 loss: 0.002415803261101246
2023-06-29 20:39:25,512 | train | INFO | batch: 800/1312 loss: 0.01540231890976429
2023-06-29 20:40:38,397 | train | INFO | batch: 900/1312 loss: 0.07159031927585602
2023-06-29 20:41:51,033 | train | INFO | batch: 1000/1312 loss: 0.006709139794111252
2023-06-29 20:43:03,925 | train | INFO | batch: 1100/1312 loss: 0.026727519929409027
2023-06-29 20:44:15,977 | train | INFO | batch: 1200/1312 loss: 0.000925566884689033
2023-06-29 20:45:27,480 | train | INFO | batch: 1300/1312 loss: 0.0008448733133263886
2023-06-29 20:45:36,752 | train | INFO | --Val 8/15
2023-06-29 20:45:45,319 | train | INFO | batch: 0/187 loss: 0.019353214651346207
2023-06-29 20:46:29,749 | train | INFO | batch: 100/187 loss: 0.14190179109573364
2023-06-29 20:47:09,404 | train | INFO | Write row 8
2023-06-29 20:47:10,931 | train | INFO | Early stopper, counter 0/10, best:0.9806149732620321 -> now:0.9806149732620321
2023-06-29 20:47:10,931 | train | INFO | Set counter as 0
2023-06-29 20:47:10,931 | train | INFO | Update best score as 0.9806149732620321
2023-06-29 20:47:11,150 | train | INFO | Recorder, epoch 8 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 20:47:11,150 | train | INFO | --Train 9/15
2023-06-29 20:47:20,108 | train | INFO | batch: 0/1312 loss: 0.10584376007318497
2023-06-29 20:48:34,299 | train | INFO | batch: 100/1312 loss: 0.002926643006503582
2023-06-29 20:49:49,232 | train | INFO | batch: 200/1312 loss: 0.015334528870880604
2023-06-29 20:51:02,739 | train | INFO | batch: 300/1312 loss: 0.007229671813547611
2023-06-29 20:52:16,936 | train | INFO | batch: 400/1312 loss: 0.006152858026325703
2023-06-29 20:53:30,471 | train | INFO | batch: 500/1312 loss: 0.005294489674270153
2023-06-29 20:54:44,257 | train | INFO | batch: 600/1312 loss: 0.014419792219996452
2023-06-29 20:55:57,684 | train | INFO | batch: 700/1312 loss: 0.004495634231716394
2023-06-29 20:57:10,744 | train | INFO | batch: 800/1312 loss: 0.025692064315080643
2023-06-29 20:58:24,569 | train | INFO | batch: 900/1312 loss: 0.0900375097990036
2023-06-29 20:59:37,761 | train | INFO | batch: 1000/1312 loss: 0.013586661778390408
2023-06-29 21:00:50,330 | train | INFO | batch: 1100/1312 loss: 0.004845603369176388
2023-06-29 21:02:02,166 | train | INFO | batch: 1200/1312 loss: 0.029514996334910393
2023-06-29 21:03:15,040 | train | INFO | batch: 1300/1312 loss: 0.003685358678922057
2023-06-29 21:03:24,173 | train | INFO | --Val 9/15
2023-06-29 21:03:34,591 | train | INFO | batch: 0/187 loss: 0.05887981504201889
2023-06-29 21:04:18,599 | train | INFO | batch: 100/187 loss: 0.04816889017820358
2023-06-29 21:04:57,760 | train | INFO | Write row 9
2023-06-29 21:04:59,272 | train | INFO | Early stopper, counter 0/10, best:0.9829545454545454 -> now:0.9829545454545454
2023-06-29 21:04:59,272 | train | INFO | Set counter as 0
2023-06-29 21:04:59,272 | train | INFO | Update best score as 0.9829545454545454
2023-06-29 21:04:59,491 | train | INFO | Recorder, epoch 9 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 21:04:59,491 | train | INFO | --Train 10/15
2023-06-29 21:05:08,545 | train | INFO | batch: 0/1312 loss: 0.005752255208790302
2023-06-29 21:06:22,282 | train | INFO | batch: 100/1312 loss: 0.011057453230023384
2023-06-29 21:07:36,270 | train | INFO | batch: 200/1312 loss: 0.0010504098609089851
2023-06-29 21:08:51,817 | train | INFO | batch: 300/1312 loss: 0.01527759712189436
2023-06-29 21:10:06,312 | train | INFO | batch: 400/1312 loss: 0.006869222037494183
2023-06-29 21:11:19,986 | train | INFO | batch: 500/1312 loss: 0.018704496324062347
2023-06-29 21:12:33,711 | train | INFO | batch: 600/1312 loss: 0.020012259483337402
2023-06-29 21:13:45,765 | train | INFO | batch: 700/1312 loss: 0.07388901710510254
2023-06-29 21:14:59,238 | train | INFO | batch: 800/1312 loss: 0.004952763207256794
2023-06-29 21:16:11,930 | train | INFO | batch: 900/1312 loss: 0.028121991083025932
2023-06-29 21:17:24,028 | train | INFO | batch: 1000/1312 loss: 0.016181886196136475
2023-06-29 21:18:36,787 | train | INFO | batch: 1100/1312 loss: 0.0017227984499186277
2023-06-29 21:19:48,406 | train | INFO | batch: 1200/1312 loss: 0.08986000716686249
2023-06-29 21:21:01,661 | train | INFO | batch: 1300/1312 loss: 0.000710167340002954
2023-06-29 21:21:12,059 | train | INFO | --Val 10/15
2023-06-29 21:21:22,224 | train | INFO | batch: 0/187 loss: 0.04339370131492615
2023-06-29 21:22:07,437 | train | INFO | batch: 100/187 loss: 0.023582031950354576
2023-06-29 21:22:47,844 | train | INFO | Write row 10
2023-06-29 21:22:49,369 | train | INFO | Early stopper, counter 1/10, best:0.9829545454545454 -> now:0.9824532085561497
2023-06-29 21:22:49,377 | train | INFO | --Train 11/15
2023-06-29 21:22:59,650 | train | INFO | batch: 0/1312 loss: 0.018789075314998627
2023-06-29 21:24:16,497 | train | INFO | batch: 100/1312 loss: 0.0017650857334956527
2023-06-29 21:25:33,492 | train | INFO | batch: 200/1312 loss: 0.00328746996819973
2023-06-29 21:26:50,097 | train | INFO | batch: 300/1312 loss: 0.01087252702564001
2023-06-29 21:28:07,246 | train | INFO | batch: 400/1312 loss: 0.0019709321204572916
2023-06-29 21:29:22,816 | train | INFO | batch: 500/1312 loss: 0.0005666784127242863
2023-06-29 21:30:39,231 | train | INFO | batch: 600/1312 loss: 0.001174058998003602
2023-06-29 21:31:54,133 | train | INFO | batch: 700/1312 loss: 0.023692578077316284
2023-06-29 21:33:08,773 | train | INFO | batch: 800/1312 loss: 0.04080801457166672
2023-06-29 21:34:24,286 | train | INFO | batch: 900/1312 loss: 0.07094374299049377
2023-06-29 21:35:37,920 | train | INFO | batch: 1000/1312 loss: 0.002266909694299102
2023-06-29 21:36:51,078 | train | INFO | batch: 1100/1312 loss: 0.024277763441205025
2023-06-29 21:38:04,736 | train | INFO | batch: 1200/1312 loss: 0.01941707544028759
2023-06-29 21:39:17,529 | train | INFO | batch: 1300/1312 loss: 0.013198989443480968
2023-06-29 21:39:26,683 | train | INFO | --Val 11/15
2023-06-29 21:39:35,883 | train | INFO | batch: 0/187 loss: 0.018498534336686134
2023-06-29 21:40:21,205 | train | INFO | batch: 100/187 loss: 0.30933377146720886
2023-06-29 21:41:01,475 | train | INFO | Write row 11
2023-06-29 21:41:03,035 | train | INFO | Early stopper, counter 0/10, best:0.9836229946524064 -> now:0.9836229946524064
2023-06-29 21:41:03,035 | train | INFO | Set counter as 0
2023-06-29 21:41:03,035 | train | INFO | Update best score as 0.9836229946524064
2023-06-29 21:41:03,267 | train | INFO | Recorder, epoch 11 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230629_180723\model.pt
2023-06-29 21:41:03,267 | train | INFO | --Train 12/15
2023-06-29 21:41:12,504 | train | INFO | batch: 0/1312 loss: 0.0012008189223706722
2023-06-29 21:42:27,068 | train | INFO | batch: 100/1312 loss: 0.0044438824988901615
2023-06-29 21:43:43,795 | train | INFO | batch: 200/1312 loss: 0.20120705664157867
2023-06-29 21:44:58,985 | train | INFO | batch: 300/1312 loss: 0.006384286098182201
2023-06-29 21:46:15,896 | train | INFO | batch: 400/1312 loss: 0.05763315409421921
2023-06-29 21:47:30,476 | train | INFO | batch: 500/1312 loss: 0.015705885365605354
2023-06-29 21:48:46,673 | train | INFO | batch: 600/1312 loss: 0.010776933282613754
2023-06-29 21:50:01,531 | train | INFO | batch: 700/1312 loss: 0.0019381529418751597
2023-06-29 21:51:16,008 | train | INFO | batch: 800/1312 loss: 0.17715491354465485
2023-06-29 21:52:29,867 | train | INFO | batch: 900/1312 loss: 0.033886056393384933
2023-06-29 21:53:43,710 | train | INFO | batch: 1000/1312 loss: 0.0036237076856195927
2023-06-29 21:54:58,220 | train | INFO | batch: 1100/1312 loss: 0.002816121093928814
2023-06-29 21:56:13,686 | train | INFO | batch: 1200/1312 loss: 0.023590650409460068
2023-06-29 21:57:27,769 | train | INFO | batch: 1300/1312 loss: 0.0984024628996849
2023-06-29 21:57:37,191 | train | INFO | --Val 12/15
2023-06-29 21:57:47,368 | train | INFO | batch: 0/187 loss: 0.005955730564892292
2023-06-29 21:58:33,273 | train | INFO | batch: 100/187 loss: 0.011244275607168674
2023-06-29 21:59:13,917 | train | INFO | Write row 12
2023-06-29 21:59:15,405 | train | INFO | Early stopper, counter 1/10, best:0.9836229946524064 -> now:0.9799465240641712
2023-06-29 21:59:15,405 | train | INFO | --Train 13/15
2023-06-29 21:59:24,567 | train | INFO | batch: 0/1312 loss: 0.0015618227189406753
2023-06-29 22:00:40,502 | train | INFO | batch: 100/1312 loss: 0.00028297334210947156
2023-06-29 22:01:56,814 | train | INFO | batch: 200/1312 loss: 0.0026300724130123854
2023-06-29 22:03:16,109 | train | INFO | batch: 300/1312 loss: 0.00024189494433812797
2023-06-29 22:04:32,228 | train | INFO | batch: 400/1312 loss: 0.16001376509666443
2023-06-29 22:05:48,599 | train | INFO | batch: 500/1312 loss: 0.0058310371823608875
2023-06-29 22:07:04,523 | train | INFO | batch: 600/1312 loss: 0.022792870178818703
2023-06-29 22:08:20,152 | train | INFO | batch: 700/1312 loss: 0.00072817865293473
2023-06-29 22:09:34,195 | train | INFO | batch: 800/1312 loss: 0.00043879926670342684
2023-06-29 22:10:49,493 | train | INFO | batch: 900/1312 loss: 0.014132166281342506
2023-06-29 22:12:04,051 | train | INFO | batch: 1000/1312 loss: 0.019123142585158348
2023-06-29 22:13:17,602 | train | INFO | batch: 1100/1312 loss: 0.0005571793299168348
2023-06-29 22:14:31,807 | train | INFO | batch: 1200/1312 loss: 0.002368686255067587
2023-06-29 22:15:44,725 | train | INFO | batch: 1300/1312 loss: 0.002389868488535285
2023-06-29 22:15:54,049 | train | INFO | --Val 13/15
2023-06-29 22:16:03,827 | train | INFO | batch: 0/187 loss: 0.017301950603723526
2023-06-29 22:16:49,404 | train | INFO | batch: 100/187 loss: 0.07948842644691467
2023-06-29 22:17:30,127 | train | INFO | Write row 13
2023-06-29 22:17:31,590 | train | INFO | Early stopper, counter 2/10, best:0.9836229946524064 -> now:0.9822860962566845
2023-06-29 22:17:31,591 | train | INFO | --Train 14/15
2023-06-29 22:17:40,608 | train | INFO | batch: 0/1312 loss: 0.0010676066158339381
2023-06-29 22:18:55,351 | train | INFO | batch: 100/1312 loss: 0.04771004989743233
2023-06-29 22:20:10,924 | train | INFO | batch: 200/1312 loss: 0.0072557153180241585
2023-06-29 22:21:26,252 | train | INFO | batch: 300/1312 loss: 0.021177494898438454
2023-06-29 22:22:41,622 | train | INFO | batch: 400/1312 loss: 0.00913004856556654
2023-06-29 22:23:55,864 | train | INFO | batch: 500/1312 loss: 0.0002564824535511434
2023-06-29 22:25:10,509 | train | INFO | batch: 600/1312 loss: 0.17575080692768097
2023-06-29 22:26:25,333 | train | INFO | batch: 700/1312 loss: 0.000965298677328974
2023-06-29 22:27:38,862 | train | INFO | batch: 800/1312 loss: 0.0034924126230180264
2023-06-29 22:28:52,941 | train | INFO | batch: 900/1312 loss: 0.0015309645095840096
2023-06-29 22:30:10,337 | train | INFO | batch: 1000/1312 loss: 0.0017606121255084872
2023-06-29 22:31:25,974 | train | INFO | batch: 1100/1312 loss: 0.0005728686810471117
2023-06-29 22:32:39,609 | train | INFO | batch: 1200/1312 loss: 0.07666253298521042
2023-06-29 22:33:54,569 | train | INFO | batch: 1300/1312 loss: 0.002140276599675417
