2023-06-27 16:13:51,247 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351
2023-06-27 16:44:40,551 | train | INFO | batch: 200/875 loss: 0.0009019785211421549
2023-06-27 16:46:02,025 | train | INFO | batch: 300/875 loss: 0.019587961956858635
2023-06-27 16:47:23,511 | train | INFO | batch: 400/875 loss: 0.0850253775715828
2023-06-27 16:48:45,148 | train | INFO | batch: 500/875 loss: 0.07876557856798172
2023-06-27 16:50:08,202 | train | INFO | batch: 600/875 loss: 0.025114862248301506
2023-06-27 16:51:29,184 | train | INFO | batch: 700/875 loss: 0.007282769773155451
2023-06-27 16:52:50,634 | train | INFO | batch: 800/875 loss: 0.005278602708131075
2023-06-27 16:53:51,269 | train | INFO | --Val 2/20
2023-06-27 16:54:01,157 | train | INFO | batch: 0/187 loss: 0.10482974350452423
2023-06-27 16:54:47,142 | train | INFO | batch: 100/187 loss: 0.019347066059708595
2023-06-27 16:55:28,115 | train | INFO | Write row 2
2023-06-27 16:55:29,467 | train | INFO | Early stopper, counter 0/10, best:0.9779411764705882 -> now:0.9779411764705882
2023-06-27 16:55:29,467 | train | INFO | Set counter as 0
2023-06-27 16:55:29,467 | train | INFO | Update best score as 0.9779411764705882
2023-06-27 16:55:29,706 | train | INFO | Recorder, epoch 2 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 16:55:29,706 | train | INFO | --Train 3/20
2023-06-27 16:55:38,748 | train | INFO | batch: 0/875 loss: 0.00565589452162385
2023-06-27 16:56:59,129 | train | INFO | batch: 100/875 loss: 0.055700384080410004
2023-06-27 16:58:20,777 | train | INFO | batch: 200/875 loss: 0.0013220179826021194
2023-06-27 16:59:42,740 | train | INFO | batch: 300/875 loss: 0.06407154351472855
2023-06-27 17:01:05,441 | train | INFO | batch: 400/875 loss: 0.003712767967954278
2023-06-27 17:02:26,057 | train | INFO | batch: 500/875 loss: 0.0022530523128807545
2023-06-27 17:03:48,606 | train | INFO | batch: 600/875 loss: 0.020146504044532776
2023-06-27 17:05:10,721 | train | INFO | batch: 700/875 loss: 0.017324237152934074
2023-06-27 17:06:29,923 | train | INFO | batch: 800/875 loss: 0.01510340441018343
2023-06-27 17:07:30,826 | train | INFO | --Val 3/20
2023-06-27 17:07:40,484 | train | INFO | batch: 0/187 loss: 0.1049778088927269
2023-06-27 17:08:26,382 | train | INFO | batch: 100/187 loss: 0.0010815642308443785
2023-06-27 17:09:07,713 | train | INFO | Write row 3
2023-06-27 17:09:09,170 | train | INFO | Early stopper, counter 0/10, best:0.9784425133689839 -> now:0.9784425133689839
2023-06-27 17:09:09,170 | train | INFO | Set counter as 0
2023-06-27 17:09:09,170 | train | INFO | Update best score as 0.9784425133689839
2023-06-27 17:09:09,402 | train | INFO | Recorder, epoch 3 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 17:09:09,402 | train | INFO | --Train 4/20
2023-06-27 17:09:18,308 | train | INFO | batch: 0/875 loss: 0.050611596554517746
2023-06-27 17:10:38,693 | train | INFO | batch: 100/875 loss: 0.1298982799053192
2023-06-27 17:12:01,069 | train | INFO | batch: 200/875 loss: 0.02077411487698555
2023-06-27 17:13:22,264 | train | INFO | batch: 300/875 loss: 0.040115825831890106
2023-06-27 17:14:44,410 | train | INFO | batch: 400/875 loss: 0.006068176124244928
2023-06-27 17:16:06,610 | train | INFO | batch: 500/875 loss: 0.031808167695999146
2023-06-27 17:17:28,486 | train | INFO | batch: 600/875 loss: 0.07454949617385864
2023-06-27 17:18:48,373 | train | INFO | batch: 700/875 loss: 0.0012589443940669298
2023-06-27 17:20:09,483 | train | INFO | batch: 800/875 loss: 0.003117314539849758
2023-06-27 17:21:10,146 | train | INFO | --Val 4/20
2023-06-27 17:21:20,221 | train | INFO | batch: 0/187 loss: 0.05288632959127426
2023-06-27 17:22:06,081 | train | INFO | batch: 100/187 loss: 0.014148104935884476
2023-06-27 17:22:46,996 | train | INFO | Write row 4
2023-06-27 17:22:48,302 | train | INFO | Early stopper, counter 0/10, best:0.9817847593582888 -> now:0.9817847593582888
2023-06-27 17:22:48,302 | train | INFO | Set counter as 0
2023-06-27 17:22:48,302 | train | INFO | Update best score as 0.9817847593582888
2023-06-27 17:22:48,510 | train | INFO | Recorder, epoch 4 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 17:22:48,510 | train | INFO | --Train 5/20
2023-06-27 17:22:57,680 | train | INFO | batch: 0/875 loss: 0.007742797490209341
2023-06-27 17:24:19,501 | train | INFO | batch: 100/875 loss: 0.06974071264266968
2023-06-27 17:25:42,440 | train | INFO | batch: 200/875 loss: 0.0024223255459219217
2023-06-27 17:27:04,760 | train | INFO | batch: 300/875 loss: 0.008292291313409805
2023-06-27 17:28:26,717 | train | INFO | batch: 400/875 loss: 0.0077042048797011375
2023-06-27 17:29:48,174 | train | INFO | batch: 500/875 loss: 0.01715412177145481
2023-06-27 17:31:10,334 | train | INFO | batch: 600/875 loss: 0.0031387005001306534
2023-06-27 17:32:32,180 | train | INFO | batch: 700/875 loss: 0.01221674494445324
2023-06-27 17:33:52,870 | train | INFO | batch: 800/875 loss: 0.001497013377957046
2023-06-27 17:34:54,300 | train | INFO | --Val 5/20
2023-06-27 17:35:03,967 | train | INFO | batch: 0/187 loss: 0.07058757543563843
2023-06-27 17:35:50,205 | train | INFO | batch: 100/187 loss: 0.007149483542889357
2023-06-27 17:36:31,499 | train | INFO | Write row 5
2023-06-27 17:36:32,908 | train | INFO | Early stopper, counter 1/10, best:0.9817847593582888 -> now:0.9807820855614974
2023-06-27 17:36:32,908 | train | INFO | --Train 6/20
2023-06-27 17:36:41,995 | train | INFO | batch: 0/875 loss: 0.033257219940423965
2023-06-27 17:38:01,817 | train | INFO | batch: 100/875 loss: 0.0038301628082990646
2023-06-27 17:39:24,780 | train | INFO | batch: 200/875 loss: 0.0011899392120540142
2023-06-27 17:40:46,161 | train | INFO | batch: 300/875 loss: 0.0009033931419253349
2023-06-27 17:42:07,098 | train | INFO | batch: 400/875 loss: 0.0011160592548549175
2023-06-27 17:43:27,830 | train | INFO | batch: 500/875 loss: 0.0005944649456068873
2023-06-27 17:44:49,308 | train | INFO | batch: 600/875 loss: 0.021929489448666573
2023-06-27 17:46:12,020 | train | INFO | batch: 700/875 loss: 0.048779603093862534
2023-06-27 17:47:33,862 | train | INFO | batch: 800/875 loss: 0.009537842124700546
2023-06-27 17:48:34,527 | train | INFO | --Val 6/20
2023-06-27 17:48:44,345 | train | INFO | batch: 0/187 loss: 0.0053336587734520435
2023-06-27 17:49:30,196 | train | INFO | batch: 100/187 loss: 0.009811026975512505
2023-06-27 17:50:10,924 | train | INFO | Write row 6
2023-06-27 17:50:12,319 | train | INFO | Early stopper, counter 2/10, best:0.9817847593582888 -> now:0.9799465240641712
2023-06-27 17:50:12,319 | train | INFO | --Train 7/20
2023-06-27 17:50:21,572 | train | INFO | batch: 0/875 loss: 0.014172041788697243
2023-06-27 17:51:41,974 | train | INFO | batch: 100/875 loss: 0.04414505511522293
2023-06-27 17:53:04,429 | train | INFO | batch: 200/875 loss: 0.06365825235843658
2023-06-27 17:54:27,479 | train | INFO | batch: 300/875 loss: 0.007917053997516632
2023-06-27 17:55:49,062 | train | INFO | batch: 400/875 loss: 0.009261713363230228
2023-06-27 17:57:11,432 | train | INFO | batch: 500/875 loss: 0.0034444888588041067
2023-06-27 17:58:32,317 | train | INFO | batch: 600/875 loss: 0.005380732007324696
2023-06-27 17:59:52,733 | train | INFO | batch: 700/875 loss: 0.0006514530396088958
2023-06-27 18:01:16,061 | train | INFO | batch: 800/875 loss: 0.0013968388084322214
2023-06-27 18:02:17,130 | train | INFO | --Val 7/20
2023-06-27 18:02:26,874 | train | INFO | batch: 0/187 loss: 0.010648832656443119
2023-06-27 18:03:13,127 | train | INFO | batch: 100/187 loss: 0.003412364050745964
2023-06-27 18:03:53,982 | train | INFO | Write row 7
2023-06-27 18:03:55,382 | train | INFO | Early stopper, counter 3/10, best:0.9817847593582888 -> now:0.9792780748663101
2023-06-27 18:03:55,382 | train | INFO | --Train 8/20
2023-06-27 18:04:04,516 | train | INFO | batch: 0/875 loss: 0.05212860926985741
2023-06-27 18:05:26,246 | train | INFO | batch: 100/875 loss: 0.04224636033177376
2023-06-27 18:06:48,392 | train | INFO | batch: 200/875 loss: 0.0032829921692609787
2023-06-27 18:08:10,300 | train | INFO | batch: 300/875 loss: 0.006422775331884623
2023-06-27 18:09:31,162 | train | INFO | batch: 400/875 loss: 0.033894170075654984
2023-06-27 18:10:51,771 | train | INFO | batch: 500/875 loss: 0.0030970112420618534
2023-06-27 18:12:13,976 | train | INFO | batch: 600/875 loss: 0.08167854696512222
2023-06-27 18:13:34,924 | train | INFO | batch: 700/875 loss: 0.0945536345243454
2023-06-27 18:14:55,910 | train | INFO | batch: 800/875 loss: 0.02855803817510605
2023-06-27 18:15:58,140 | train | INFO | --Val 8/20
2023-06-27 18:16:08,013 | train | INFO | batch: 0/187 loss: 0.0014717477606609464
2023-06-27 18:16:54,451 | train | INFO | batch: 100/187 loss: 0.007282257080078125
2023-06-27 18:17:35,635 | train | INFO | Write row 8
2023-06-27 18:17:37,100 | train | INFO | Early stopper, counter 4/10, best:0.9817847593582888 -> now:0.9784425133689839
2023-06-27 18:17:37,100 | train | INFO | --Train 9/20
2023-06-27 18:17:46,031 | train | INFO | batch: 0/875 loss: 0.1553848534822464
2023-06-27 18:19:08,257 | train | INFO | batch: 100/875 loss: 0.0007420827751047909
2023-06-27 18:20:31,908 | train | INFO | batch: 200/875 loss: 0.012349872849881649
2023-06-27 18:21:54,356 | train | INFO | batch: 300/875 loss: 0.009655265137553215
2023-06-27 18:23:17,364 | train | INFO | batch: 400/875 loss: 0.0009566800436004996
2023-06-27 18:24:39,249 | train | INFO | batch: 500/875 loss: 0.34045231342315674
2023-06-27 18:26:00,621 | train | INFO | batch: 600/875 loss: 0.010644848458468914
2023-06-27 18:27:21,669 | train | INFO | batch: 700/875 loss: 0.004654348362237215
2023-06-27 18:28:42,765 | train | INFO | batch: 800/875 loss: 0.015072748064994812
2023-06-27 18:29:44,647 | train | INFO | --Val 9/20
2023-06-27 18:29:54,551 | train | INFO | batch: 0/187 loss: 0.02056451141834259
2023-06-27 18:30:40,779 | train | INFO | batch: 100/187 loss: 0.012041257694363594
2023-06-27 18:31:21,845 | train | INFO | Write row 9
2023-06-27 18:31:23,396 | train | INFO | Early stopper, counter 0/10, best:0.9837901069518716 -> now:0.9837901069518716
2023-06-27 18:31:23,396 | train | INFO | Set counter as 0
2023-06-27 18:31:23,396 | train | INFO | Update best score as 0.9837901069518716
2023-06-27 18:31:23,599 | train | INFO | Recorder, epoch 9 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 18:31:23,599 | train | INFO | --Train 10/20
2023-06-27 18:31:32,575 | train | INFO | batch: 0/875 loss: 0.01425241120159626
2023-06-27 18:32:54,900 | train | INFO | batch: 100/875 loss: 0.0019603397231549025
2023-06-27 18:34:17,858 | train | INFO | batch: 200/875 loss: 0.000688662170432508
2023-06-27 18:35:38,714 | train | INFO | batch: 300/875 loss: 0.01927340403199196
2023-06-27 18:36:59,374 | train | INFO | batch: 400/875 loss: 0.12237052619457245
2023-06-27 18:38:20,940 | train | INFO | batch: 500/875 loss: 0.0012511437525972724
2023-06-27 18:39:43,716 | train | INFO | batch: 600/875 loss: 0.004801752511411905
2023-06-27 18:41:05,829 | train | INFO | batch: 700/875 loss: 0.03286941349506378
2023-06-27 18:42:27,411 | train | INFO | batch: 800/875 loss: 0.012713667936623096
2023-06-27 18:43:28,305 | train | INFO | --Val 10/20
2023-06-27 18:43:38,111 | train | INFO | batch: 0/187 loss: 0.01084604486823082
2023-06-27 18:44:23,941 | train | INFO | batch: 100/187 loss: 0.005336802452802658
2023-06-27 18:45:04,879 | train | INFO | Write row 10
2023-06-27 18:45:06,350 | train | INFO | Early stopper, counter 0/10, best:0.9846256684491979 -> now:0.9846256684491979
2023-06-27 18:45:06,350 | train | INFO | Set counter as 0
2023-06-27 18:45:06,351 | train | INFO | Update best score as 0.9846256684491979
2023-06-27 18:45:06,554 | train | INFO | Recorder, epoch 10 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 18:45:06,554 | train | INFO | --Train 11/20
2023-06-27 18:45:15,561 | train | INFO | batch: 0/875 loss: 0.01224878802895546
2023-06-27 18:46:37,710 | train | INFO | batch: 100/875 loss: 0.006891809869557619
2023-06-27 18:48:01,571 | train | INFO | batch: 200/875 loss: 0.026340538635849953
2023-06-27 18:49:23,277 | train | INFO | batch: 300/875 loss: 0.00010368691437179223
2023-06-27 18:50:44,213 | train | INFO | batch: 400/875 loss: 0.0001624087308300659
2023-06-27 18:52:05,102 | train | INFO | batch: 500/875 loss: 0.01184134278446436
2023-06-27 18:53:26,501 | train | INFO | batch: 600/875 loss: 0.001449159113690257
2023-06-27 18:54:46,157 | train | INFO | batch: 700/875 loss: 0.010418625548481941
2023-06-27 18:56:08,356 | train | INFO | batch: 800/875 loss: 0.001754560973495245
2023-06-27 18:57:10,884 | train | INFO | --Val 11/20
2023-06-27 18:57:20,685 | train | INFO | batch: 0/187 loss: 0.02851431630551815
2023-06-27 18:58:06,540 | train | INFO | batch: 100/187 loss: 0.002173483371734619
2023-06-27 18:58:47,788 | train | INFO | Write row 11
2023-06-27 18:58:49,255 | train | INFO | Early stopper, counter 1/10, best:0.9846256684491979 -> now:0.9842914438502673
2023-06-27 18:58:49,255 | train | INFO | --Train 12/20
2023-06-27 18:58:58,491 | train | INFO | batch: 0/875 loss: 0.07254651933908463
2023-06-27 19:00:20,408 | train | INFO | batch: 100/875 loss: 0.0010686643654480577
2023-06-27 19:01:43,395 | train | INFO | batch: 200/875 loss: 0.006183812394738197
2023-06-27 19:03:05,326 | train | INFO | batch: 300/875 loss: 0.0024510612711310387
2023-06-27 19:04:26,165 | train | INFO | batch: 400/875 loss: 0.0007163538248278201
2023-06-27 19:05:47,841 | train | INFO | batch: 500/875 loss: 0.003236791118979454
2023-06-27 19:07:09,569 | train | INFO | batch: 600/875 loss: 0.0015019156271591783
2023-06-27 19:08:31,570 | train | INFO | batch: 700/875 loss: 0.0037161060608923435
2023-06-27 19:09:51,936 | train | INFO | batch: 800/875 loss: 0.0005247821682132781
2023-06-27 19:10:53,846 | train | INFO | --Val 12/20
2023-06-27 19:11:04,642 | train | INFO | batch: 0/187 loss: 0.004902588203549385
2023-06-27 19:11:50,550 | train | INFO | batch: 100/187 loss: 0.00959022343158722
2023-06-27 19:12:31,580 | train | INFO | Write row 12
2023-06-27 19:12:33,024 | train | INFO | Early stopper, counter 0/10, best:0.984792780748663 -> now:0.984792780748663
2023-06-27 19:12:33,025 | train | INFO | Set counter as 0
2023-06-27 19:12:33,025 | train | INFO | Update best score as 0.984792780748663
2023-06-27 19:12:33,229 | train | INFO | Recorder, epoch 12 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 19:12:33,229 | train | INFO | --Train 13/20
2023-06-27 19:12:42,452 | train | INFO | batch: 0/875 loss: 0.0023494642227888107
2023-06-27 19:14:03,782 | train | INFO | batch: 100/875 loss: 0.005235719494521618
2023-06-27 19:15:27,359 | train | INFO | batch: 200/875 loss: 0.10926695168018341
2023-06-27 19:16:49,910 | train | INFO | batch: 300/875 loss: 0.0007771975942887366
2023-06-27 19:18:11,109 | train | INFO | batch: 400/875 loss: 0.21559369564056396
2023-06-27 19:19:30,753 | train | INFO | batch: 500/875 loss: 0.0020197820849716663
2023-06-27 19:20:52,761 | train | INFO | batch: 600/875 loss: 0.0016811201348900795
2023-06-27 19:22:14,103 | train | INFO | batch: 700/875 loss: 0.01721029356122017
2023-06-27 19:23:35,493 | train | INFO | batch: 800/875 loss: 0.17717885971069336
2023-06-27 19:24:36,989 | train | INFO | --Val 13/20
2023-06-27 19:24:46,596 | train | INFO | batch: 0/187 loss: 0.014340337365865707
2023-06-27 19:25:32,699 | train | INFO | batch: 100/187 loss: 0.04609476402401924
2023-06-27 19:26:13,510 | train | INFO | Write row 13
2023-06-27 19:26:15,080 | train | INFO | Early stopper, counter 1/10, best:0.984792780748663 -> now:0.9844585561497327
2023-06-27 19:26:15,080 | train | INFO | --Train 14/20
2023-06-27 19:26:24,043 | train | INFO | batch: 0/875 loss: 0.0010219592368230224
2023-06-27 19:27:46,974 | train | INFO | batch: 100/875 loss: 0.006043646950274706
2023-06-27 19:29:08,755 | train | INFO | batch: 200/875 loss: 0.00033365743001922965
2023-06-27 19:30:30,859 | train | INFO | batch: 300/875 loss: 0.0027386946603655815
2023-06-27 19:31:53,141 | train | INFO | batch: 400/875 loss: 0.052248600870370865
2023-06-27 19:33:15,185 | train | INFO | batch: 500/875 loss: 0.005806520115584135
2023-06-27 19:34:37,334 | train | INFO | batch: 600/875 loss: 0.0003875938418786973
2023-06-27 19:35:59,098 | train | INFO | batch: 700/875 loss: 0.2000982016324997
2023-06-27 19:37:20,837 | train | INFO | batch: 800/875 loss: 0.03652454540133476
2023-06-27 19:38:22,248 | train | INFO | --Val 14/20
2023-06-27 19:38:32,125 | train | INFO | batch: 0/187 loss: 0.0020718444138765335
2023-06-27 19:39:18,438 | train | INFO | batch: 100/187 loss: 0.012034152634441853
2023-06-27 19:39:59,449 | train | INFO | Write row 14
2023-06-27 19:40:00,991 | train | INFO | Early stopper, counter 2/10, best:0.984792780748663 -> now:0.9829545454545454
2023-06-27 19:40:00,991 | train | INFO | --Train 15/20
2023-06-27 19:40:10,111 | train | INFO | batch: 0/875 loss: 0.0034656268544495106
2023-06-27 19:41:32,114 | train | INFO | batch: 100/875 loss: 0.004849507473409176
2023-06-27 19:42:54,293 | train | INFO | batch: 200/875 loss: 0.12620094418525696
2023-06-27 19:44:16,716 | train | INFO | batch: 300/875 loss: 0.000871888711117208
2023-06-27 19:45:39,175 | train | INFO | batch: 400/875 loss: 0.0005272067501209676
2023-06-27 19:47:01,636 | train | INFO | batch: 500/875 loss: 0.008094490505754948
2023-06-27 19:48:22,974 | train | INFO | batch: 600/875 loss: 0.01533172745257616
2023-06-27 19:49:43,935 | train | INFO | batch: 700/875 loss: 0.010886648669838905
2023-06-27 19:51:06,944 | train | INFO | batch: 800/875 loss: 0.0122261643409729
2023-06-27 19:52:08,029 | train | INFO | --Val 15/20
2023-06-27 19:52:17,857 | train | INFO | batch: 0/187 loss: 0.0014662847388535738
2023-06-27 19:53:04,168 | train | INFO | batch: 100/187 loss: 0.02378595992922783
2023-06-27 19:53:45,574 | train | INFO | Write row 15
2023-06-27 19:53:47,289 | train | INFO | Early stopper, counter 0/10, best:0.9857954545454546 -> now:0.9857954545454546
2023-06-27 19:53:47,289 | train | INFO | Set counter as 0
2023-06-27 19:53:47,289 | train | INFO | Update best score as 0.9857954545454546
2023-06-27 19:53:47,507 | train | INFO | Recorder, epoch 15 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 19:53:47,507 | train | INFO | --Train 16/20
2023-06-27 19:53:56,477 | train | INFO | batch: 0/875 loss: 0.0002735726011451334
2023-06-27 19:55:18,944 | train | INFO | batch: 100/875 loss: 0.03534194454550743
2023-06-27 19:56:42,017 | train | INFO | batch: 200/875 loss: 0.0001319836446782574
2023-06-27 19:58:05,294 | train | INFO | batch: 300/875 loss: 0.0014931713230907917
2023-06-27 19:59:28,371 | train | INFO | batch: 400/875 loss: 0.00418127840384841
2023-06-27 20:00:49,937 | train | INFO | batch: 500/875 loss: 0.004851347301155329
2023-06-27 20:02:11,748 | train | INFO | batch: 600/875 loss: 0.0009179955814033747
2023-06-27 20:03:33,638 | train | INFO | batch: 700/875 loss: 0.0058312928304076195
2023-06-27 20:04:57,674 | train | INFO | batch: 800/875 loss: 0.00010854194988496602
2023-06-27 20:06:00,945 | train | INFO | --Val 16/20
2023-06-27 20:06:10,812 | train | INFO | batch: 0/187 loss: 0.008291277103126049
2023-06-27 20:06:56,970 | train | INFO | batch: 100/187 loss: 0.005694589577615261
2023-06-27 20:07:38,123 | train | INFO | Write row 16
2023-06-27 20:07:39,753 | train | INFO | Early stopper, counter 0/10, best:0.9857954545454546 -> now:0.9857954545454546
2023-06-27 20:07:39,753 | train | INFO | Set counter as 0
2023-06-27 20:07:39,753 | train | INFO | Update best score as 0.9857954545454546
2023-06-27 20:07:39,970 | train | INFO | Recorder, epoch 16 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 20:07:39,971 | train | INFO | --Train 17/20
2023-06-27 20:07:49,009 | train | INFO | batch: 0/875 loss: 0.005178370047360659
2023-06-27 20:09:11,033 | train | INFO | batch: 100/875 loss: 0.0015254458412528038
2023-06-27 20:10:34,404 | train | INFO | batch: 200/875 loss: 0.00035495858173817396
2023-06-27 20:11:56,546 | train | INFO | batch: 300/875 loss: 8.329201955348253e-05
2023-06-27 20:13:18,141 | train | INFO | batch: 400/875 loss: 0.0005634157569147646
2023-06-27 20:14:40,356 | train | INFO | batch: 500/875 loss: 0.0036949217319488525
2023-06-27 20:16:02,508 | train | INFO | batch: 600/875 loss: 0.0013008859241381288
2023-06-27 20:17:23,592 | train | INFO | batch: 700/875 loss: 0.00368432211689651
2023-06-27 20:18:45,888 | train | INFO | batch: 800/875 loss: 0.001787798828445375
2023-06-27 20:19:48,312 | train | INFO | --Val 17/20
2023-06-27 20:19:58,114 | train | INFO | batch: 0/187 loss: 0.021350741386413574
2023-06-27 20:20:44,178 | train | INFO | batch: 100/187 loss: 0.0011346162064000964
2023-06-27 20:21:25,534 | train | INFO | Write row 17
2023-06-27 20:21:27,230 | train | INFO | Early stopper, counter 0/10, best:0.9879679144385026 -> now:0.9879679144385026
2023-06-27 20:21:27,230 | train | INFO | Set counter as 0
2023-06-27 20:21:27,230 | train | INFO | Update best score as 0.9879679144385026
2023-06-27 20:21:27,465 | train | INFO | Recorder, epoch 17 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230627_161351\model.pt
2023-06-27 20:21:27,465 | train | INFO | --Train 18/20
2023-06-27 20:21:36,574 | train | INFO | batch: 0/875 loss: 0.0001619685790501535
2023-06-27 20:22:58,477 | train | INFO | batch: 100/875 loss: 0.0004635815566871315
2023-06-27 20:24:19,591 | train | INFO | batch: 200/875 loss: 4.6402397856581956e-05
2023-06-27 20:25:41,077 | train | INFO | batch: 300/875 loss: 0.007063001859933138
2023-06-27 20:27:03,832 | train | INFO | batch: 400/875 loss: 6.993783608777449e-05
2023-06-27 20:28:25,278 | train | INFO | batch: 500/875 loss: 0.00035146623849868774
2023-06-27 20:29:46,593 | train | INFO | batch: 600/875 loss: 0.0006740305689163506
2023-06-27 20:31:07,561 | train | INFO | batch: 700/875 loss: 0.006549612618982792
2023-06-27 20:32:29,143 | train | INFO | batch: 800/875 loss: 0.00015041179722175002
2023-06-27 20:33:29,918 | train | INFO | --Val 18/20
2023-06-27 20:33:39,691 | train | INFO | batch: 0/187 loss: 0.19251559674739838
2023-06-27 20:34:25,786 | train | INFO | batch: 100/187 loss: 0.0001434025471098721
2023-06-27 20:35:06,786 | train | INFO | Write row 18
2023-06-27 20:35:08,418 | train | INFO | Early stopper, counter 1/10, best:0.9879679144385026 -> now:0.9856283422459893
2023-06-27 20:35:08,418 | train | INFO | --Train 19/20
2023-06-27 20:35:17,542 | train | INFO | batch: 0/875 loss: 0.03220179304480553
2023-06-27 20:36:37,617 | train | INFO | batch: 100/875 loss: 0.00012445652100723237
2023-06-27 20:37:59,385 | train | INFO | batch: 200/875 loss: 0.014008518308401108
2023-06-27 20:39:22,050 | train | INFO | batch: 300/875 loss: 0.0020740895997732878
2023-06-27 20:40:45,108 | train | INFO | batch: 400/875 loss: 0.007142127491533756
2023-06-27 20:42:06,483 | train | INFO | batch: 500/875 loss: 0.0794469565153122
2023-06-27 20:43:28,161 | train | INFO | batch: 600/875 loss: 0.00035448186099529266
2023-06-27 20:44:48,875 | train | INFO | batch: 700/875 loss: 6.7354612838244066e-06
2023-06-27 20:46:10,835 | train | INFO | batch: 800/875 loss: 0.002043680287897587
2023-06-27 20:47:12,391 | train | INFO | --Val 19/20
2023-06-27 20:47:22,459 | train | INFO | batch: 0/187 loss: 0.005234102718532085
