2023-07-01 13:07:35,705 | train | INFO | Set Logger C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230701_130735
2023-07-01 13:46:18,377 | train | INFO | --Val 1/5
2023-07-01 13:46:26,969 | train | INFO | batch: 0/187 loss: 0.00158227130305022
2023-07-01 13:47:12,248 | train | INFO | batch: 100/187 loss: 0.016696253791451454
2023-07-01 13:47:52,278 | train | INFO | Write row 1
2023-07-01 13:47:53,548 | train | INFO | Early stopper, counter 0/10, best:0.9854612299465241 -> now:0.9854612299465241
2023-07-01 13:47:53,548 | train | INFO | Set counter as 0
2023-07-01 13:47:53,548 | train | INFO | Update best score as 0.9854612299465241
2023-07-01 13:47:53,756 | train | INFO | Recorder, epoch 1 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230701_130735\model.pt
2023-07-01 13:47:53,756 | train | INFO | --Train 2/5
2023-07-01 13:48:02,764 | train | INFO | batch: 0/1312 loss: 0.002253003418445587
2023-07-01 13:49:17,095 | train | INFO | batch: 100/1312 loss: 0.01809515245258808
2023-07-01 13:50:31,608 | train | INFO | batch: 200/1312 loss: 0.0018267399864271283
2023-07-01 13:51:47,694 | train | INFO | batch: 300/1312 loss: 0.0025341124273836613
2023-07-01 13:53:01,967 | train | INFO | batch: 400/1312 loss: 0.04512229934334755
2023-07-01 13:54:16,883 | train | INFO | batch: 500/1312 loss: 0.0008819708018563688
2023-07-01 13:55:31,534 | train | INFO | batch: 600/1312 loss: 9.345158468931913e-05
2023-07-01 13:56:45,687 | train | INFO | batch: 700/1312 loss: 0.0048042600974440575
2023-07-01 13:57:59,714 | train | INFO | batch: 800/1312 loss: 0.001230814727023244
2023-07-01 13:59:13,526 | train | INFO | batch: 900/1312 loss: 0.005889536812901497
2023-07-01 14:00:26,652 | train | INFO | batch: 1000/1312 loss: 0.0019110562279820442
2023-07-01 14:01:40,231 | train | INFO | batch: 1100/1312 loss: 0.00919913686811924
2023-07-01 14:02:53,905 | train | INFO | batch: 1200/1312 loss: 0.012416853569447994
2023-07-01 14:04:06,873 | train | INFO | batch: 1300/1312 loss: 0.0011501964181661606
2023-07-01 14:04:16,241 | train | INFO | --Val 2/5
2023-07-01 14:04:24,825 | train | INFO | batch: 0/187 loss: 0.003779445309191942
2023-07-01 14:05:09,993 | train | INFO | batch: 100/187 loss: 0.01937694102525711
2023-07-01 14:05:50,174 | train | INFO | Write row 2
2023-07-01 14:05:51,486 | train | INFO | Early stopper, counter 1/10, best:0.9854612299465241 -> now:0.9849598930481284
2023-07-01 14:05:51,486 | train | INFO | --Train 3/5
2023-07-01 14:06:00,855 | train | INFO | batch: 0/1312 loss: 0.009010853245854378
2023-07-01 14:07:15,997 | train | INFO | batch: 100/1312 loss: 0.00392213836312294
2023-07-01 14:08:32,252 | train | INFO | batch: 200/1312 loss: 0.01315811462700367
2023-07-01 14:09:47,860 | train | INFO | batch: 300/1312 loss: 0.013625278137624264
2023-07-01 14:11:02,008 | train | INFO | batch: 400/1312 loss: 0.024678539484739304
2023-07-01 14:12:17,660 | train | INFO | batch: 500/1312 loss: 0.09269791096448898
2023-07-01 14:13:32,399 | train | INFO | batch: 600/1312 loss: 0.01026178989559412
2023-07-01 14:14:46,835 | train | INFO | batch: 700/1312 loss: 0.0029045341070741415
2023-07-01 14:16:00,887 | train | INFO | batch: 800/1312 loss: 0.060775965452194214
2023-07-01 14:17:14,142 | train | INFO | batch: 900/1312 loss: 0.0006060792948119342
2023-07-01 14:18:28,314 | train | INFO | batch: 1000/1312 loss: 0.00021303138055372983
2023-07-01 14:19:40,418 | train | INFO | batch: 1100/1312 loss: 0.002820729510858655
2023-07-01 14:20:53,573 | train | INFO | batch: 1200/1312 loss: 0.00225620879791677
2023-07-01 14:22:06,024 | train | INFO | batch: 1300/1312 loss: 0.006989794783294201
2023-07-01 14:22:15,280 | train | INFO | --Val 3/5
2023-07-01 14:22:23,896 | train | INFO | batch: 0/187 loss: 0.07297996431589127
2023-07-01 14:23:09,034 | train | INFO | batch: 100/187 loss: 0.05873403325676918
2023-07-01 14:23:49,444 | train | INFO | Write row 3
2023-07-01 14:23:50,872 | train | INFO | Early stopper, counter 2/10, best:0.9854612299465241 -> now:0.9814505347593583
2023-07-01 14:23:50,872 | train | INFO | --Train 4/5
2023-07-01 14:23:59,916 | train | INFO | batch: 0/1312 loss: 0.005549268797039986
2023-07-01 14:25:15,163 | train | INFO | batch: 100/1312 loss: 0.0047209118492901325
2023-07-01 14:26:30,115 | train | INFO | batch: 200/1312 loss: 3.951651888201013e-05
2023-07-01 14:27:46,170 | train | INFO | batch: 300/1312 loss: 0.013536529615521431
2023-07-01 14:29:01,988 | train | INFO | batch: 400/1312 loss: 0.040468811988830566
2023-07-01 14:30:16,641 | train | INFO | batch: 500/1312 loss: 0.0007205251604318619
2023-07-01 14:31:31,462 | train | INFO | batch: 600/1312 loss: 0.06321582943201065
2023-07-01 14:32:45,630 | train | INFO | batch: 700/1312 loss: 0.0022897599264979362
2023-07-01 14:33:59,898 | train | INFO | batch: 800/1312 loss: 0.0622888021171093
2023-07-01 14:35:13,933 | train | INFO | batch: 900/1312 loss: 0.002728296909481287
2023-07-01 14:36:27,717 | train | INFO | batch: 1000/1312 loss: 0.03599858283996582
2023-07-01 14:37:41,973 | train | INFO | batch: 1100/1312 loss: 0.019276849925518036
2023-07-01 14:38:55,112 | train | INFO | batch: 1200/1312 loss: 0.0010654476936906576
2023-07-01 14:40:08,801 | train | INFO | batch: 1300/1312 loss: 0.005382407456636429
2023-07-01 14:40:18,077 | train | INFO | --Val 4/5
2023-07-01 14:40:26,567 | train | INFO | batch: 0/187 loss: 0.002576688304543495
2023-07-01 14:41:11,838 | train | INFO | batch: 100/187 loss: 0.15446649491786957
2023-07-01 14:41:51,940 | train | INFO | Write row 4
2023-07-01 14:41:53,270 | train | INFO | Early stopper, counter 3/10, best:0.9854612299465241 -> now:0.9811163101604278
2023-07-01 14:41:53,492 | train | INFO | Recorder, epoch 4 Model saved: C:\Users\EHmin\Fake_or_Real\baseline\results\train\20230701_130735\model.pt
